Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-16 12:36:27.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-18 09:42:17.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-17 03:05:51.942,2603,14.542549,90.4642671,28.0750789,36.3746779,17.2449144,51.8609364,19.2187095,44.8281867,0.00322589049,22.4422679,56.2743498,-0.000115657761,,,,,,,,,,,,,,,,
2026-06-17 03:06:11.906,2604,14.4926104,90.4811742,28.0076469,36.2373199,17.2589299,51.9030828,19.19675,44.8147607,0.00879971378,22.402402,56.0023616,-0.000117944211,,,,,,,,,,,,,,,,
2026-06-17 03:06:31.916,2605,14.4710388,90.6312135,27.9469373,36.0975279,17.2635397,51.9325064,19.2019096,44.8627048,0.00882458409,22.3205184,55.8106524,-0.000116611132,,,,,,,,,,,,,,,,
2026-06-17 03:06:51.906,2606,14.4654355,90.5951375,27.889154,35.954928,17.2692589,51.8898418,19.1979822,44.8982178,0.00497610162,22.2443198,55.651063,-0.000123896628,,,,,,,,,,,,,,,,
2026-06-17 03:07:11.967,2607,14.4317349,90.7633477,27.840704,35.8098888,17.244756,51.770629,19.2185909,44.9200139,0.00772840147,22.1573392,55.5204884,-0.000117731137,,,,,,,,,,,,,,,,
2026-06-17 03:07:31.941,2608,14.4049231,90.7830901,27.7933976,35.6586179,17.2530224,51.7250561,19.1876663,44.9163713,0.00784185198,22.095543,55.3099625,-0.000115390053,,,,,,,,,,,,,,,,
2026-06-17 03:07:51.917,2609,14.3989021,90.8789812,27.7509828,35.4976737,17.2482472,51.7819213,19.1874263,44.9945924,0.00741683891,21.9910538,55.1691502,-0.00011276487,,,,,,,,,,,,,,,,
2026-06-17 03:08:11.907,2610,14.3620139,90.9968761,27.7093501,35.3261082,17.2288464,51.7826278,19.1101995,45.093676,0.00301048346,21.9299064,55.1175137,-0.000114641562,,,,,,,,,,,,,,,,
2026-06-17 03:08:31.906,2611,14.3621171,91.0801758,27.6709155,35.1377511,17.2391428,51.7859562,19.0943473,45.1666899,0.00909926523,21.8505949,55.0740854,-0.000117004499,,,,,,,,,,,,,,,,
2026-06-17 03:08:51.906,2612,14.3437582,91.1160985,27.6359332,34.9327596,17.2330551,51.9743557,19.0856292,45.2683157,0.00588062821,21.8040312,54.9853691,-0.000117318647,,,,,,,,,,,,,,,,
2026-06-17 03:09:11.906,2613,14.33474,91.3058826,27.023679,34.7992821,17.2257903,52.0442127,19.0747806,45.4328811,0.00268748208,21.7298372,54.9193205,0.106453587,,,,,,,,,,,,,,,,
2026-06-17 03:09:31.906,2614,14.3272989,91.2354647,23.1019708,35.2446075,17.1961297,52.0117735,19.0191464,45.6439707,0.00942346175,21.6438624,55.0011907,0.0695410845,,,,,,,,,,,,,,,,
2026-06-17 03:09:51.906,2615,14.3186017,91.290623,20.8940783,35.8913023,17.2214244,52.0250457,18.9739116,45.7765646,0.00772883815,21.5948005,55.1347729,0.0592488257,,,,,,,,,,,,,,,,
2026-06-17 03:10:11.907,2616,14.3258378,91.3786518,19.9032768,36.4570134,17.2306111,51.990474,18.9492977,45.9740988,0.00216683523,21.5641411,55.4465742,0.0572241129,,,,,,,,,,,,,,,,
2026-06-17 03:10:31.907,2617,14.3330953,91.2938644,19.62899,36.8927209,17.2303635,51.9294326,18.8887718,46.199234,0.0108797754,21.5529059,55.9168549,0.0572008086,,,,,,,,,,,,,,,,
2026-06-17 03:10:51.961,2618,14.2916596,91.3787292,20.646448,37.2159388,17.218514,52.1721821,18.8643197,46.419136,0.00810574013,21.6447732,56.4267637,0.0563753647,,,,,,,,,,,,,,,,
2026-06-17 03:11:11.906,2619,14.2822543,91.49041,22.4780621,37.4532864,17.190644,52.2617143,18.8513924,46.6568468,0.00790168228,21.7282157,56.9596748,0.0567525141,,,,,,,,,,,,,,,,
2026-06-17 03:11:31.906,2620,14.2849229,91.6691621,24.3844982,37.6312264,17.2090577,52.2549222,18.8266039,46.7833839,0.003193808,21.8020231,57.3640368,0.0561540379,,,,,,,,,,,,,,,,
2026-06-17 03:11:51.906,2621,14.3137561,91.8461374,25.9323826,37.7712845,17.2176516,52.3571291,18.8032511,46.8980796,0.00604657733,21.9190874,57.6576754,0.0561706441,,,,,,,,,,,,,,,,
2026-06-17 03:12:11.906,2622,14.3056308,91.7909964,27.0861657,37.8731292,17.1947107,52.3672138,18.8070905,46.978626,0.0098454571,21.9899038,57.900859,0.0586026809,,,,,,,,,,,,,,,,
2026-06-17 03:12:31.906,2623,14.3391071,91.8378033,28.0048577,37.9468301,17.2040142,52.1618773,18.825964,47.0119243,0.00645845769,22.0871747,58.1336876,0.0576120144,,,,,,,,,,,,,,,,
2026-06-17 03:12:51.908,2624,14.3384346,91.9437107,28.6217568,38.0042228,17.2068131,52.136416,18.8330758,46.9407258,0.0059751588,22.1686834,58.2445195,0.0580613496,,,,,,,,,,,,,,,,
2026-06-17 03:13:11.967,2625,14.341148,91.9800651,29.0937065,38.0521013,17.2169575,52.0338497,18.8327956,46.7732443,0.00416990939,22.2101975,58.2800999,0.0586171645,,,,,,,,,,,,,,,,
2026-06-17 03:13:31.909,2626,14.339119,92.0418933,29.3784592,38.0875132,17.2279822,51.9436526,18.888832,46.6339158,0.00752469986,22.278521,58.3419281,0.0568981367,,,,,,,,,,,,,,,,
2026-06-17 03:13:51.917,2627,14.3430209,92.0436504,29.5863105,38.1163027,17.2161894,51.9237175,18.8837664,46.4649987,0.00316329528,22.3494275,58.4465438,0.0583073738,,,,,,,,,,,,,,,,
2026-06-17 03:14:11.915,2628,14.3635743,92.0706562,29.7692486,38.1395269,17.2223899,51.9147489,18.9181411,46.2608177,0.00482938958,22.4190353,58.4631085,0.0575071928,,,,,,,,,,,,,,,,
2026-06-17 03:14:31.922,2629,14.3832647,92.1223155,29.7363537,38.1258359,17.2225239,51.9234776,18.978244,46.050085,0.00476107841,22.4873697,58.4313787,-0.000115537566,,,,,,,,,,,,,,,,
2026-06-17 03:14:51.945,2630,14.3808679,92.15126,29.5768668,38.0535327,17.2098892,51.8978421,19.018154,45.9147044,0.00448395644,22.4885393,58.4362332,-0.000116190447,,,,,,,,,,,,,,,,
2026-06-17 03:15:11.906,2631,14.3759339,92.1262427,29.4533716,37.9504888,17.2411577,51.9378257,19.0398674,45.7481116,0.00797416264,22.5463332,58.499642,-0.000118629872,,,,,,,,,,,,,,,,
2026-06-17 03:15:31.920,2632,14.3915637,92.1387753,29.3548987,37.8355874,17.2364089,51.9168294,19.0823118,45.5959149,0.00872605898,22.5776001,58.4514993,-0.000124792632,,,,,,,,,,,,,,,,
2026-06-17 03:15:51.906,2633,14.4211747,92.0475422,29.2465297,37.7121557,17.2250348,51.8849727,19.1010314,45.4338007,0.00545829271,22.661848,58.3116102,-0.000115996495,,,,,,,,,,,,,,,,
2026-06-17 03:16:11.906,2634,14.4057857,91.90395,29.1170697,37.5850881,17.22542,51.8960721,19.1305775,45.3347431,0.00703411295,22.6580794,58.2522522,-0.000117061865,,,,,,,,,,,,,,,,
2026-06-17 03:16:31.909,2635,14.4279759,91.8093965,28.9794462,37.447918,17.2355553,51.8814142,19.1657968,45.218529,0.00683781199,22.6928989,58.1252936,-0.000112559991,,,,,,,,,,,,,,,,
2026-06-17 03:16:51.906,2636,14.3786537,91.8291756,28.8389022,37.3033841,17.2466087,51.8316951,19.1637973,45.116826,0.00891160142,22.6839342,57.9793534,-0.000126595567,,,,,,,,,,,,,,,,
2026-06-17 03:17:11.906,2637,14.4440232,91.8326948,28.7014737,37.1493083,17.1942122,51.8891449,19.1965944,45.0076435,0.00286575948,22.688908,57.7037096,-0.00011524254,,,,,,,,,,,,,,,,
2026-06-17 03:17:31.906,2638,14.4433732,91.7604357,28.5742143,36.9938857,17.2258588,51.914434,19.2330335,44.9078088,0.0105837128,22.6726539,57.428982,-0.000109276464,,,,,,,,,,,,,,,,
2026-06-17 03:17:51.921,2639,14.4195817,91.5610028,28.4536522,36.8359767,17.2153606,51.9737251,19.2569919,44.8253737,0.00714091667,22.6683479,57.1517278,-0.000114775416,,,,,,,,,,,,,,,,
2026-06-17 03:18:11.923,2640,14.4231926,91.3239015,28.340758,36.6815423,17.1876222,51.9506543,19.2952386,44.7690483,0.00652834322,22.5967242,56.8560202,-0.00011370185,,,,,,,,,,,,,,,,
2026-06-17 03:18:31.907,2641,14.4272958,91.3565125,28.2363245,36.5289615,17.2013516,51.9532055,19.2655224,44.6548669,0.00612742133,22.5160144,56.5233468,-0.000118692702,,,,,,,,,,,,,,,,
2026-06-17 03:18:51.906,2642,14.4253262,91.3564051,28.1413043,36.3842002,17.1894774,51.9120939,19.2953381,44.5734428,0.00971001151,22.4625108,56.2626701,-0.000116638449,,,,,,,,,,,,,,,,
2026-06-17 03:19:11.907,2643,14.4065064,91.2359711,28.0554005,36.2440992,17.2180883,51.9487727,19.2991545,44.583524,0.00740976003,22.3891405,56.1364101,-0.000112805846,,,,,,,,,,,,,,,,
2026-06-17 03:19:31.906,2644,14.4247527,90.4978126,27.9753851,36.1029416,17.2040025,51.9011926,19.2850855,44.5364811,0.00130608049,22.314962,55.924063,-0.000112860481,,,,,,,,,,,,,,,,
2026-06-17 03:19:51.906,2645,14.41639,89.6976431,27.9032296,35.9646332,17.2195213,51.8769796,19.2768199,44.5711243,0.0104459551,22.220996,55.6514825,-0.000119758072,,,,,,,,,,,,,,,,
2026-06-17 03:20:11.910,2646,14.3842555,88.8962668,27.8361208,35.822318,17.2361269,51.9154538,19.2552555,44.6288292,0.00605609704,22.1424368,55.309085,-0.000117496209,,,,,,,,,,,,,,,,
2026-06-17 03:20:31.907,2647,14.3010695,88.9814008,27.7724121,35.674121,17.2106748,51.8752225,19.228922,44.7449129,0.00368322505,22.0508393,55.0594925,-0.000108948658,,,,,,,,,,,,,,,,
2026-06-17 03:20:51.923,2648,14.2960782,89.7372004,27.7125062,35.5206899,17.2204009,51.8618241,19.2064672,44.8283915,0.0098916123,21.9393117,54.9947526,-0.000119484901,,,,,,,,,,,,,,,,
2026-06-17 03:21:11.906,2649,14.3105023,90.3773627,27.6564796,35.3525297,17.2157578,51.8848047,19.1499564,44.9751679,0.00831849259,21.8582489,54.9876358,-0.000120277099,,,,,,,,,,,,,,,,
2026-06-17 03:21:31.920,2650,14.2814687,90.5021303,27.6059014,35.1732686,17.2247848,51.9152651,19.1133964,45.0755928,0.00244155084,21.7979668,55.0300161,-0.000119064216,,,,,,,,,,,,,,,,
2026-06-17 03:21:51.906,2651,14.300534,90.4405433,27.3609139,35.0203589,17.2039218,51.9229106,19.1156189,45.2835422,0.00896748548,21.7342599,54.9661977,0.114521353,,,,,,,,,,,,,,,,
2026-06-17 03:22:11.906,2652,14.2241582,90.305612,23.3583626,35.3557167,17.2137467,51.9718354,19.0997477,45.4157766,0.00449677426,21.6393047,55.0332549,0.0713487295,,,,,,,,,,,,,,,,
2026-06-17 03:22:31.922,2653,14.2267638,90.2966569,21.1377555,35.9325678,17.1920805,51.9652185,19.0440954,45.6143738,0.00916227644,21.6018535,55.1047483,0.0616047623,,,,,,,,,,,,,,,,
2026-06-17 03:22:51.907,2654,14.2320948,90.2229912,20.1187486,36.4502337,17.2180994,51.9632012,19.0071261,45.7825548,0.00374518132,21.5856148,55.4036209,0.0583037515,,,,,,,,,,,,,,,,
2026-06-17 03:23:11.917,2655,14.2094162,90.1418083,19.7808457,36.8649395,17.2272118,51.9000016,18.9454648,45.9887264,0.0101527172,21.6095791,55.7463287,0.0564497986,,,,,,,,,,,,,,,,
2026-06-17 03:23:31.922,2656,14.2095984,90.2385076,20.6485989,37.1698537,17.2006515,51.9712323,18.9240775,46.157939,0.00200549888,21.6303189,56.215458,0.0569095689,,,,,,,,,,,,,,,,
2026-06-17 03:23:51.906,2657,14.2168607,90.5201727,22.48372,37.396972,17.2562144,52.0564305,18.9366483,46.3113315,0.00998142442,21.687319,56.6289202,0.0583520838,,,,,,,,,,,,,,,,
2026-06-17 03:24:11.932,2658,14.1879025,90.814012,24.317714,37.5658051,17.2082788,52.0373678,18.9168371,46.4319134,0.00334986508,21.7594194,57.0311284,0.0569478267,,,,,,,,,,,,,,,,
2026-06-17 03:24:31.958,2659,14.2418952,91.2069733,25.9249731,37.6899322,17.235763,52.0586305,18.8915266,46.5096856,0.00335913197,21.8571425,57.3615304,0.0580622866,,,,,,,,,,,,,,,,
2026-06-17 03:24:51.922,2660,14.2422673,91.7367124,27.0541852,37.7787499,17.2223545,52.0286745,18.9001973,46.5582185,0.00811734903,21.9297894,57.7143087,0.0585255372,,,,,,,,,,,,,,,,
2026-06-17 03:25:11.920,2661,14.2955408,92.0672574,27.9478018,37.8514272,17.2247616,52.1322232,18.934276,46.528703,0.00736342096,22.0407353,58.0253635,0.0575740954,,,,,,,,,,,,,,,,
2026-06-17 03:25:31.948,2662,14.2937564,92.2790625,28.5709982,37.9056111,17.2319225,52.1585612,18.8930088,46.4853714,0.00245827354,22.1113756,58.1826145,0.0578273586,,,,,,,,,,,,,,,,
2026-06-17 03:25:51.921,2663,14.3175658,92.6106901,29.0198388,37.947133,17.2317982,52.0658468,18.9223722,46.4638867,0.00389010755,22.1979303,58.3754218,0.0576553996,,,,,,,,,,,,,,,,
2026-06-17 03:26:11.906,2664,14.3773129,92.7519123,29.3212496,37.9776556,17.2007931,51.9958057,18.9442584,46.4055576,0.00406135434,22.2553038,58.5797328,0.0569410629,,,,,,,,,,,,,,,,
2026-06-17 03:26:31.906,2665,14.4206392,92.5183423,29.5588088,38.001556,17.1979376,51.9551899,18.9466061,46.2836549,0.00434491165,22.3409351,58.7186815,0.0592956036,,,,,,,,,,,,,,,,
2026-06-17 03:26:51.906,2666,14.4369103,92.6322272,29.7293032,38.0192853,17.2138247,51.9764957,18.9884647,46.1401745,0.010471423,22.4303657,58.6874311,0.0583077398,,,,,,,,,,,,,,,,
2026-06-17 03:27:11.906,2667,14.4706621,92.7197853,29.8798682,38.0356072,17.1944616,51.9587328,19.047263,46.0055045,0.00752087084,22.4947839,58.7811029,0.0559685869,,,,,,,,,,,,,,,,
2026-06-17 03:27:31.937,2668,14.5049575,92.9993209,29.8304948,38.0193744,17.2021084,52.0501103,19.0248532,45.8953243,0.00546826749,22.5545636,58.9199189,-0.000116463619,,,,,,,,,,,,,,,,
2026-06-17 03:27:51.920,2669,14.5179073,93.0169756,29.6662754,37.9464797,17.2005,52.0933752,19.0530323,45.7689948,0.00507281794,22.6376205,59.0627371,-0.000118176407,,,,,,,,,,,,,,,,
2026-06-17 03:28:11.926,2670,14.5765036,92.6762928,29.5424453,37.843534,17.2048761,52.0887119,19.1217569,45.6271395,0.00329768134,22.7048999,58.9532111,-0.000116632985,,,,,,,,,,,,,,,,
2026-06-17 03:28:31.906,2671,14.6018683,92.1134227,29.4431581,37.729931,17.2005506,52.0772316,19.1374907,45.5040642,0.00499320125,22.7464785,58.7546453,-0.000115985568,,,,,,,,,,,,,,,,
2026-06-17 03:28:51.911,2672,14.5699326,91.6465885,29.335041,37.6087897,17.180241,52.1055585,19.1805609,45.3859561,0.00377172481,22.7828498,58.5288585,-0.000113863022,,,,,,,,,,,,,,,,
2026-06-17 03:29:11.924,2673,14.573621,91.2661654,29.1939727,37.4837985,17.212599,52.1586787,19.2219654,45.265924,0.00590747278,22.8126184,58.2586032,-0.000113365849,,,,,,,,,,,,,,,,
2026-06-17 03:29:31.906,2674,14.5923063,91.1303462,29.0419219,37.3466979,17.199999,52.1522392,19.2446735,45.1148074,0.00696979169,22.7881834,57.94373,-0.000113070823,,,,,,,,,,,,,,,,
2026-06-17 03:29:51.919,2675,14.6009393,90.996276,28.8872777,37.2020081,17.2023745,52.1932892,19.2590199,44.941198,0.00723379706,22.7732885,57.6319864,-0.000121301494,,,,,,,,,,,,,,,,
2026-06-17 03:30:11.910,2676,14.5761149,91.1308389,28.7388007,37.0517787,17.2014237,52.1476349,19.2936684,44.8271947,0.00619228729,22.6710579,57.4074631,-0.000117788503,,,,,,,,,,,,,,,,
2026-06-17 03:30:31.939,2677,14.5900201,91.1793253,28.5956903,36.8922222,17.177851,52.0994895,19.2938541,44.7425842,0.0025838179,22.6588408,57.2917888,-0.000113559801,,,,,,,,,,,,,,,,
2026-06-17 03:30:51.916,2678,14.6094699,91.2919873,28.4595155,36.7368412,17.2022736,52.0443184,19.2950007,44.6238455,0.00426406535,22.6520311,57.0853716,-0.000116567424,,,,,,,,,,,,,,,,
2026-06-17 03:31:11.937,2679,14.5856588,91.6187102,28.3361326,36.5799714,17.1994152,52.0509184,19.3001773,44.567056,0.00806290602,22.6234169,56.9444448,-0.000113518825,,,,,,,,,,,,,,,,
2026-06-17 03:31:31.906,2680,14.6176777,91.3616051,28.2200444,36.4317409,17.2012438,52.0214394,19.2738376,44.5908682,0.00242363301,22.5479012,56.8180957,-0.000119301875,,,,,,,,,,,,,,,,
2026-06-17 03:31:51.909,2681,14.5955063,91.5054879,28.1131807,36.2839087,17.2262716,52.0293562,19.2855991,44.565773,0.0048869997,22.5081212,56.6156029,-0.000117824015,,,,,,,,,,,,,,,,
2026-06-17 03:32:11.934,2682,14.6114069,92.0770661,28.0137582,36.1446252,17.2022194,52.0463063,19.3123436,44.6054059,0.00376240506,22.4358383,56.4851483,-0.000123571553,,,,,,,,,,,,,,,,
2026-06-17 03:32:31.906,2683,14.6272763,92.5272224,27.9213616,36.0020827,17.2079303,52.0853367,19.3210437,44.6404434,0.00395753846,22.3761767,56.4074459,-0.000116485472,,,,,,,,,,,,,,,,
2026-06-17 03:32:51.906,2684,14.6749002,92.7502471,27.8395967,35.8675832,17.1673113,52.0439367,19.2540298,44.7194517,0.0102000629,22.3563,56.418258,-0.000117004499,,,,,,,,,,,,,,,,
2026-06-17 03:33:11.941,2685,14.664996,92.4507371,27.7575199,35.7248567,17.1965685,52.1397449,19.2625525,44.8271168,0.00343834875,22.3014723,56.3863772,-0.000111407206,,,,,,,,,,,,,,,,
2026-06-17 03:33:31.906,2686,14.6431397,92.5384248,27.6867784,35.57959,17.2137297,52.1558503,19.2434813,44.9564213,0.00925027057,22.2185333,56.2068392,-0.000113259312,,,,,,,,,,,,,,,,
2026-06-17 03:33:51.906,2687,14.6980335,92.7018681,27.6146764,35.4241632,17.2136146,52.1857966,19.200959,45.0737702,0.00221756412,22.1904333,56.062252,-0.000116906157,,,,,,,,,,,,,,,,
2026-06-17 03:34:11.906,2688,14.7192633,92.7022868,27.5793159,35.2792063,17.1969916,52.1567853,19.1538907,45.1993824,0.00368008553,22.1395882,55.988999,0.1198176,,,,,,,,,,,,,,,,
2026-06-17 03:34:31.906,2689,14.7287481,92.2231782,24.1406033,35.5346136,17.1756324,52.2245673,19.1566798,45.3755708,0.00739390611,22.0787494,55.8642215,0.0719625525,,,,,,,,,,,,,,,,
2026-06-17 03:34:51.906,2690,14.7029451,91.6476907,21.8333859,36.034493,17.2062693,52.1449806,19.0935962,45.5288562,0.0091990958,22.0212499,55.8582982,0.0606853171,,,,,,,,,,,,,,,,
2026-06-17 03:35:11.906,2691,14.6338518,91.3248286,20.7437146,36.5056594,17.2115672,52.0576631,19.0859011,45.6853245,0.00611019759,21.9921936,55.9188067,0.0587485767,,,,,,,,,,,,,,,,
2026-06-17 03:35:31.933,2692,14.6514417,91.2671842,20.3190796,36.876476,17.2056062,52.0520496,19.079033,45.8740124,0.00306302803,21.9480624,56.2049564,0.0574553175,,,,,,,,,,,,,,,,
2026-06-17 03:35:51.932,2693,14.6344234,91.0544331,21.0624551,37.1488095,17.2294989,52.1505724,19.0381416,46.0718995,0.00981488692,21.9537736,56.5542923,0.0562355716,,,,,,,,,,,,,,,,
2026-06-17 03:36:11.907,2694,14.6110081,90.6892106,22.7834863,37.3462644,17.2098274,52.272389,18.9924445,46.2141595,0.0085805053,22.0041539,56.9626385,0.0575894968,,,,,,,,,,,,,,,,
2026-06-17 03:36:31.906,2695,14.5944594,90.0206342,24.6009319,37.4950165,17.1792824,52.2873528,18.9792925,46.3598725,0.0078660098,22.047027,57.1675039,0.0571697653,,,,,,,,,,,,,,,,
2026-06-17 03:36:51.906,2696,14.5595108,89.2024747,26.110079,37.6063666,17.2408192,52.1906004,18.9454629,46.4696979,0.00345635162,22.0329384,57.2669467,0.0568264973,,,,,,,,,,,,,,,,
2026-06-17 03:37:11.914,2697,14.526108,88.8173979,27.295148,37.6894927,17.2233506,52.1758356,18.9236551,46.5752375,0.00916904274,22.1253497,57.434909,0.0580207153,,,,,,,,,,,,,,,,
2026-06-17 03:37:31.949,2698,14.45104,89.0508594,28.1287496,37.7523508,17.2265998,52.1489638,18.920451,46.5938058,0.00212411375,22.1663203,57.5532872,0.0573179447,,,,,,,,,,,,,,,,
2026-06-17 03:37:51.906,2699,14.3899972,89.2851034,28.6718114,37.799127,17.2032369,52.1353714,18.9140533,46.5548039,0.00369188749,22.1904687,57.70225,0.0577090588,,,,,,,,,,,,,,,,
2026-06-17 03:38:11.906,2700,14.36529,89.0680536,29.076439,37.8348688,17.2129256,52.1486306,18.9116104,46.5151777,0.00411234064,22.2291234,57.8073247,0.0571352527,,,,,,,,,,,,,,,,
2026-06-17 03:38:31.906,2701,14.2969695,88.6696595,29.3546558,37.8629968,17.1895068,52.1565263,18.9524568,46.4230454,0.0094124688,22.2645728,57.9131862,0.0588809503,,,,,,,,,,,,,,,,
2026-06-17 03:38:51.933,2702,14.232087,88.7559801,29.5597804,37.8848236,17.1881308,52.2522336,19.0143445,46.3070244,0.00389112112,22.2983943,57.9842314,0.0581612377,,,,,,,,,,,,,,,,
2026-06-17 03:39:11.906,2703,14.1801955,88.883329,29.6834868,37.9022138,17.223215,52.3860112,18.9832254,46.1276644,0.00359947136,22.3403191,58.0133971,0.0579035299,,,,,,,,,,,,,,,,
2026-06-17 03:39:31.906,2704,14.1187445,89.0804658,29.7795224,37.9122393,17.1847621,52.3278519,19.0472729,45.9122805,0.00514009256,22.368005,57.9797085,0.0575051932,,,,,,,,,,,,,,,,
2026-06-17 03:39:51.914,2705,14.0983669,89.2353989,29.8359991,37.9227341,17.1844052,52.2399901,19.1084063,45.7231741,0.00869588411,22.3990947,57.9530447,0.056673338,,,,,,,,,,,,,,,,
2026-06-17 03:40:11.927,2706,14.0770656,89.5389437,29.8973354,37.9295406,17.201865,52.152296,19.0994931,45.5495647,0.00772092728,22.4088923,58.0242993,0.057994152,,,,,,,,,,,,,,,,
2026-06-17 03:40:31.906,2707,14.0364323,89.8303467,29.9357245,37.9367094,17.1969107,52.1802827,19.1732756,45.3504143,0.00527504401,22.438882,58.0331608,0.0574686045,,,,,,,,,,,,,,,,
2026-06-17 03:40:51.906,2708,14.0304302,91.6321624,29.9226891,37.930188,17.1963533,52.1734166,19.2090501,45.1432588,0.00941937301,22.4690746,58.0727167,-0.00010885578,,,,,,,,,,,,,,,,
2026-06-17 03:41:11.924,2709,14.1632179,93.1216155,29.7685139,37.867184,17.1797655,52.2215544,19.241203,44.9670523,0.00826450465,22.5178551,58.449408,-0.000115097759,,,,,,,,,,,,,,,,
2026-06-17 03:41:31.906,2710,14.1975896,92.7839448,29.6407459,37.7700908,17.1951754,52.2337844,19.2674965,44.8206067,0.00817354797,22.5867593,58.6815485,-0.000110576763,,,,,,,,,,,,,,,,
2026-06-17 03:41:51.907,2711,14.2484312,92.5864855,29.5385647,37.6584323,17.1615445,52.2835453,19.3181547,44.7021723,0.00766266903,22.6557293,58.5700692,-0.000116758644,,,,,,,,,,,,,,,,
2026-06-17 03:42:11.950,2712,14.2618161,93.3487269,29.4346923,37.5464865,17.191248,52.2573429,19.3302098,44.5434874,0.00242720003,22.6807962,58.4784216,-0.000117914162,,,,,,,,,,,,,,,,
2026-06-17 03:42:31.906,2713,14.3486746,93.8071766,29.2943721,37.4217353,17.1993511,52.2371257,19.3425923,44.4986169,0.00330420632,22.7250042,58.4763671,-0.000114092486,,,,,,,,,,,,,,,,
2026-06-17 03:42:51.906,2714,14.4122817,94.0346164,29.1388692,37.2885386,17.212556,52.2312392,19.364898,44.48193,0.00403941671,22.740846,58.4770679,-0.000117089182,,,,,,,,,,,,,,,,
2026-06-17 03:43:11.931,2715,14.4642114,93.5995786,28.980542,37.1481563,17.1958424,52.2504357,19.366835,44.4497093,0.00924309975,22.7896007,58.3559126,-0.000122017205,,,,,,,,,,,,,,,,
2026-06-17 03:43:31.941,2716,14.4486654,92.7579877,28.8241474,36.999574,17.189117,52.1991277,19.3801723,44.3682517,0.00891839301,22.7989844,58.0472559,-0.000120074952,,,,,,,,,,,,,,,,
2026-06-17 03:43:51.906,2717,14.44396,92.1717238,28.6756554,36.8433331,17.2153636,52.2110184,19.3816959,44.3750727,0.00651134242,22.7888582,57.6928619,-0.000120031244,,,,,,,,,,,,,,,,
2026-06-17 03:44:11.906,2718,14.4666515,91.639903,28.5323937,36.6863692,17.2223203,52.2360464,19.3956197,44.3917874,0.00738748685,22.7433404,57.4261543,-0.000119113387,,,,,,,,,,,,,,,,
2026-06-17 03:44:31.906,2719,14.4688177,91.3533945,28.3972816,36.5283203,17.1969946,52.3157421,19.3815366,44.3757252,0.00148883275,22.6650808,57.1338026,-0.000112109258,,,,,,,,,,,,,,,,
2026-06-17 03:44:51.931,2720,14.4422785,91.736289,28.2707326,36.3782933,17.2374758,52.2705402,19.3922958,44.3483844,0.0104550542,22.6221391,56.7994311,-0.000117900503,,,,,,,,,,,,,,,,
2026-06-17 03:45:11.907,2721,14.4502751,92.2241155,28.152106,36.2290744,17.2038232,52.1638504,19.3981102,44.3293228,0.00819541434,22.5603375,56.6642786,-0.000116343423,,,,,,,,,,,,,,,,
2026-06-17 03:45:31.906,2722,14.4870505,92.071035,28.0438055,36.0838867,17.2012592,52.1010767,19.3667189,44.4061013,0.00100874465,22.4838551,56.5224649,-0.000116938938,,,,,,,,,,,,,,,,
2026-06-17 03:45:51.907,2723,14.4416839,91.4220691,27.9410097,35.9473599,17.2105877,52.1426912,19.392206,44.4512467,0.00973222034,22.453368,56.2837902,-0.000116444497,,,,,,,,,,,,,,,,
2026-06-17 03:46:11.906,2724,14.4281198,90.717852,27.8448372,35.8059654,17.2117626,52.2316076,19.3737385,44.4483965,0.0017927878,22.3861035,55.9378195,-0.000112426137,,,,,,,,,,,,,,,,
2026-06-17 03:46:31.906,2725,14.4157936,90.6421545,27.7550093,35.6653901,17.1996659,52.4365377,19.3499217,44.4736114,0.0108083109,22.2833802,55.6603012,-0.000113486044,,,,,,,,,,,,,,,,
2026-06-17 03:46:51.906,2726,14.3814508,90.6130485,26.8548849,35.6228934,17.208282,52.5241159,19.3228794,44.5474417,0.00187793888,22.1790002,55.4611112,0.0938561915,,,,,,,,,,,,,,,,
2026-06-17 03:47:11.906,2727,14.3512133,90.7830836,23.5505185,35.9509095,17.2107775,52.5115016,19.3087005,44.6282937,0.00390801619,22.072987,55.4583778,0.0666462395,,,,,,,,,,,,,,,,
