Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-18 17:56:37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-19 09:46:24.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-19 01:00:24.389,1266,-40.0004262,9.25866523E-05,47.5360186,54.7007726,21.843305,37.1112804,23.2501714,30.4919073,0.000735690736,-40.0002788,-5.91966285E-05,0.0882418446,,,,,,,,,,,,,,,,
2026-06-19 01:00:44.411,1267,-40.0003905,6.03456314E-05,47.5086071,54.6809488,21.8177417,37.0973288,23.253681,30.4620969,0.00267707062,-40.0003362,-3.69978928E-05,0.110326454,,,,,,,,,,,,,,,,
2026-06-19 01:01:04.389,1268,-40.0003609,8.2498407E-05,47.4930788,54.666163,21.7678743,37.0902876,23.2439923,30.4107947,0.00605964107,-40.0004551,-9.67460428E-06,0.0896610772,,,,,,,,,,,,,,,,
2026-06-19 01:01:24.424,1269,-40.0003366,8.19698657E-05,47.4941331,54.6443038,21.7964119,37.1455271,23.2610842,30.3797733,0.000468104568,-40.0002743,-1.57413395E-05,0.0896734028,,,,,,,,,,,,,,,,
2026-06-19 01:01:44.388,1270,-40.0004112,6.91240135E-05,47.5046521,54.6265993,21.8039243,37.1522178,23.3080848,30.3959975,0.00524117571,-40.0004506,-6.08052326E-05,0.0872139473,,,,,,,,,,,,,,,,
2026-06-19 01:02:04.437,1271,-40.0002663,6.91240135E-05,47.5062722,54.6091635,21.8197767,37.1379533,23.2955143,30.3640538,0.00689132417,-40.0004804,-4.20535055E-05,0.0912473464,,,,,,,,,,,,,,,,
2026-06-19 01:02:24.395,1272,-40.0002741,5.46695572E-05,47.4778365,54.5935842,21.8020355,37.1389439,23.3346116,30.2334927,0.0027800476,-40.0004246,-4.46042919E-05,0.0959581495,,,,,,,,,,,,,,,,
2026-06-19 01:02:44.388,1273,-40.0002678,3.36198244E-05,47.4483349,54.5770678,21.8012741,37.0913096,23.3511195,30.1161976,0.00461144059,-40.0004204,-5.74271641E-05,0.0849851338,,,,,,,,,,,,,,,,
2026-06-19 01:03:04.391,1274,-40.0002936,3.07473172E-05,47.4379412,54.5600979,21.8103417,37.0922494,23.3734479,30.0646532,0.00459369054,-40.0004145,-2.62432259E-05,0.095242201,,,,,,,,,,,,,,,,
2026-06-19 01:03:24.403,1275,-40.0004134,5.01884459E-05,47.4273747,54.5390034,21.8036724,37.0968592,23.349854,30.0024888,0.00644662355,-40.0005264,-8.65658772E-05,0.0893792101,,,,,,,,,,,,,,,,
2026-06-19 01:03:44.400,1276,-40.0003324,6.13337739E-05,47.43074,54.518118,21.7801976,37.0921508,23.390819,29.9317542,0.00586510294,-40.0005086,-8.32107888E-05,0.0797531815,,,,,,,,,,,,,,,,
2026-06-19 01:04:04.400,1277,-40.0002442,1.62698808E-05,47.4354336,54.4982236,21.8058494,37.0804394,23.3716129,29.9244087,0.000540686046,-40.0003711,3.59178301E-05,0.0855619994,,,,,,,,,,,,,,,,
2026-06-19 01:04:24.416,1278,-40.0003075,5.76339846E-05,47.4389239,54.4820181,21.8078687,37.1652806,23.3730142,29.9632403,0.00222674598,-40.0003057,-4.55234942E-05,0.0783641017,,,,,,,,,,,,,,,,
2026-06-19 01:04:44.389,1279,-40.0003674,7.19505605E-05,47.4191849,54.4644338,21.8021236,37.155301,23.3890925,29.965386,0.000736244635,-40.0002991,7.07785776E-06,0.0760567239,,,,,,,,,,,,,,,,
2026-06-19 01:05:04.388,1280,-40.0003794,2.18310548E-05,47.3902317,54.4493745,21.8182264,37.2246739,23.353518,29.9874641,0.00622142101,-40.0004052,-7.52596888E-05,0.0920151593,,,,,,,,,,,,,,,,
2026-06-19 01:05:24.389,1281,-40.0002727,6.68719678E-05,47.3572406,54.4296894,21.8172023,37.1815007,23.3893697,30.0522998,0.00105840941,-40.0002908,2.29800577E-06,0.106094434,,,,,,,,,,,,,,,,
2026-06-19 01:05:44.395,1282,-40.0003986,4.93152037E-05,47.3339641,54.4068768,21.8549275,37.1476103,23.3794243,30.116826,0.00753785555,-40.0004582,-5.38422751E-05,0.102094356,,,,,,,,,,,,,,,,
2026-06-19 01:06:04.413,1283,-40.0002893,7.87526576E-05,47.2962444,54.3907194,21.8502104,37.1611001,23.3794289,30.1560575,-0.000344807988,-40.0002813,-5.57496199E-05,0.101263263,,,,,,,,,,,,,,,,
2026-06-19 01:06:24.393,1284,-40.0003887,5.43018763E-05,47.2646121,54.3715241,21.8808342,37.1268494,23.3596194,30.1578729,0.00207268156,-40.0002898,-4.59601153E-07,0.0842670464,,,,,,,,,,,,,,,,
2026-06-19 01:06:44.388,1285,-40.0003295,9.71367037E-05,47.2318902,54.3526691,21.8709861,37.0876325,23.3507168,30.1028723,0.0063471929,-40.0004516,-4.97058647E-05,0.094122466,,,,,,,,,,,,,,,,
2026-06-19 01:07:04.389,1286,-40.0003433,5.83233864E-05,47.2232184,54.3330323,21.8977949,37.0854884,23.3976676,30.0776657,0.00523822465,-40.0004491,-4.36850896E-05,0.0927380573,,,,,,,,,,,,,,,,
2026-06-19 01:07:24.396,1287,-40.0003005,5.80935858E-05,47.2161131,54.3139507,21.895921,37.1074989,23.4023983,30.1028989,-0.000282470197,-40.0002494,3.584889E-06,0.093523498,,,,,,,,,,,,,,,,
2026-06-19 01:07:44.388,1288,-40.0004213,7.56733299E-05,47.2158867,54.2932995,21.8564575,37.097147,23.4441431,29.9209929,0.0081454416,-40.0004499,-5.02573861E-05,0.0955692426,,,,,,,,,,,,,,,,
2026-06-19 01:08:04.425,1289,-40.0003158,8.8059581E-05,47.1878049,54.2788855,21.8914075,37.0352469,23.4949873,29.7297317,-0.000445252203,-40.0002716,8.02004012E-06,0.0897535323,,,,,,,,,,,,,,,,
2026-06-19 01:08:24.419,1290,-40.000391,2.94374539E-05,47.1706045,54.2591119,21.902407,37.0332896,23.5523209,29.5050025,0.00236047471,-40.0003494,1.83840461E-06,0.0786693851,,,,,,,,,,,,,,,,
2026-06-19 01:08:44.388,1291,-40.000342,4.38689301E-05,47.1612718,54.2425315,21.9144841,37.0437839,23.5488065,29.3141366,0.00698873688,-40.0004224,-2.8311431E-05,0.0826461719,,,,,,,,,,,,,,,,
2026-06-19 01:09:04.396,1292,-40.0002893,2.72543484E-05,47.1625046,54.2229909,21.8457146,37.1126052,23.592866,29.0947185,0.00381884762,-40.0004244,-4.17547648E-05,0.0939282215,,,,,,,,,,,,,,,,
2026-06-19 01:09:24.391,1293,-40.0002971,8.44517119E-05,47.1585619,54.2017553,21.835666,37.0875022,23.6589859,28.8790126,0.00440991781,-40.0004924,-4.93152037E-05,0.0905347334,,,,,,,,,,,,,,,,
2026-06-19 01:09:44.388,1294,-40.0002878,7.44783669E-05,47.1595267,54.1847574,21.8303867,37.0813514,23.704186,28.7593923,0.00692109913,-40.0004824,-1.69822626E-05,0.0940127136,,,,,,,,,,,,,,,,
2026-06-19 01:10:04.388,1295,-40.0002717,0.000144728403,47.1502655,54.165241,21.8247409,37.1901971,23.7439538,28.6323405,0.00212955161,-40.000397,-1.55115389E-05,0.102120065,,,,,,,,,,,,,,,,
2026-06-19 01:10:24.389,1296,-40.0003308,7.77874952E-05,47.1377346,54.1473839,21.8433287,37.2207897,23.7603026,28.5170066,0.00333950877,-40.0003852,3.05634767E-05,0.0977630274,,,,,,,,,,,,,,,,
2026-06-19 01:10:44.409,1297,-40.000343,0.000103042579,47.1131673,54.12856,21.8305543,37.2167094,23.7939653,28.4017092,0.00663457925,-40.0005057,-5.69675629E-05,0.100599619,,,,,,,,,,,,,,,,
2026-06-19 01:11:04.389,1298,-40.0002342,-1.53966386E-06,47.0827993,54.1097362,21.8062824,37.2102302,23.822037,28.3985023,0.00207758392,-40.0003704,1.1145328E-05,0.0909756276,,,,,,,,,,,,,,,,
2026-06-19 01:11:24.388,1299,-40.0003113,6.97674551E-05,47.0557489,54.0929656,21.810604,37.2076475,23.8387458,28.3864092,0.00647284298,-40.000436,-7.67533926E-06,0.0744641938,,,,,,,,,,,,,,,,
2026-06-19 01:11:44.415,1300,-40.000266,3.72276934E-05,47.0310452,54.0713788,21.8266034,37.2755759,23.82919,28.3793128,0.00312433157,-40.0003964,-5.21417508E-05,0.0926305832,,,,,,,,,,,,,,,,
2026-06-19 01:12:04.394,1301,-40.0003921,2.29570776E-05,47.0102902,54.0536594,21.8122744,37.2582669,23.8654399,28.3121266,0.00515110389,-40.0004989,-2.10497328E-05,0.0892019897,,,,,,,,,,,,,,,,
2026-06-19 01:12:24.388,1302,-40.0002708,1.22483707E-05,47.0110525,54.0350807,21.8133779,37.2335634,23.8932531,28.3195403,0.00221015429,-40.0003273,-1.73269635E-05,0.0903339437,,,,,,,,,,,,,,,,
2026-06-19 01:12:44.388,1303,-40.0002782,9.17593703E-05,47.0056568,54.013727,21.8137955,37.2399843,23.8511194,28.3019799,0.00101353438,-40.0002904,3.43781663E-05,0.0851821236,,,,,,,,,,,,,,,,
2026-06-19 01:13:04.419,1304,-40.0003208,0.000122207947,47.0002135,53.9949039,21.8263063,37.297364,23.9242492,28.2599855,0.00756683528,-40.0004817,-7.59720706E-05,0.0855205019,,,,,,,,,,,,,,,,
2026-06-19 01:13:24.388,1305,-40.0002961,4.94760642E-05,46.9694952,53.977734,21.7953749,37.1526772,23.9525975,28.0945846,0.005676375,-40.0004897,-2.12795334E-05,0.100827138,,,,,,,,,,,,,,,,
2026-06-19 01:13:44.409,1306,-40.0003253,6.13337739E-05,46.9482701,53.9582367,21.8374314,37.1591574,24.000169,27.9499098,0.00370885381,-40.0004027,-5.96792098E-05,0.0914604561,,,,,,,,,,,,,,,,
2026-06-19 01:14:04.388,1307,-40.0003178,7.13760591E-05,46.9518255,53.9405657,21.8388329,37.1564642,24.011687,27.8340344,-0.000523289933,-40.0003165,-7.00891759E-06,0.0937478214,,,,,,,,,,,,,,,,
2026-06-19 01:14:24.388,1308,-40.0003393,7.5328629E-05,46.9496756,53.9258608,21.856723,37.1558877,24.0384967,27.7205886,0.00499632928,-40.0004101,-3.65153116E-05,0.0844264587,,,,,,,,,,,,,,,,
2026-06-19 01:14:44.437,1309,-40.0003737,0.000132640893,46.9567625,53.904645,21.842562,37.1410637,24.0339172,27.5498814,0.000610994469,-40.000284,-3.81468957E-05,0.0848352033,,,,,,,,,,,,,,,,
2026-06-19 01:15:04.415,1310,-40.000397,8.25673472E-05,46.9833119,53.8888363,21.8441279,37.1519015,24.0928551,27.5120108,0.00264496055,-40.0003182,-7.58341903E-07,0.0746202651,,,,,,,,,,,,,,,,
2026-06-19 01:15:24.389,1311,-40.0003809,7.51907487E-05,46.9854201,53.867215,21.8585656,37.1575398,24.1099743,27.4031717,0.00166158034,-40.0003135,-3.95716593E-05,0.0944643927,,,,,,,,,,,,,,,,
2026-06-19 01:15:44.404,1312,-40.0003947,8.65199171E-05,46.9769217,53.8497354,21.8708643,37.2116457,24.1104532,27.309371,0.00619884674,-40.0004229,-7.57882302E-05,0.0958691282,,,,,,,,,,,,,,,,
2026-06-19 01:16:04.389,1313,-40.0002553,6.88942129E-05,46.9517362,53.8343565,21.831806,37.205608,24.1323721,27.245427,0.00463700959,-40.0004465,-3.47458472E-05,0.0919436156,,,,,,,,,,,,,,,,
2026-06-19 01:16:24.423,1314,-40.000264,5.53129988E-05,46.9287901,53.8133801,21.8302146,37.2081237,24.1591538,27.2394442,0.00650177445,-40.0005296,-7.62018712E-05,0.0922303342,,,,,,,,,,,,,,,,
2026-06-19 01:16:44.388,1315,-40.0003017,5.91047083E-05,46.9038193,53.7957397,21.81889,37.2222287,24.1321788,27.225365,7.30365488E-05,-40.000357,-3.50905481E-05,0.0907945146,,,,,,,,,,,,,,,,
2026-06-19 01:17:04.395,1316,-40.0004314,7.55354495E-05,46.8673074,53.7738206,21.8296414,37.1009261,24.1661364,27.2324396,0.00652014505,-40.0004916,-5.10616881E-05,0.0750566711,,,,,,,,,,,,,,,,
2026-06-19 01:17:24.388,1317,-40.0002704,4.68333575E-05,46.8395203,53.7588121,21.7907212,37.1481102,24.1800308,27.1601802,-0.000568240805,-40.0003002,-1.47072369E-06,0.0863192214,,,,,,,,,,,,,,,,
2026-06-19 01:17:44.389,1318,-40.0003867,9.62404815E-05,46.8206305,53.740802,21.8112785,37.1491051,24.2207885,27.1427459,0.00267528481,-40.0003221,-1.99926502E-06,0.0880108694,,,,,,,,,,,,,,,,
2026-06-19 01:18:04.412,1319,-40.0004137,5.88519277E-05,46.8128649,53.7237229,21.8200203,37.1626568,24.2038591,27.0632597,0.00117083256,-40.0002757,-2.06360918E-05,0.0886757893,,,,,,,,,,,,,,,,
2026-06-19 01:18:24.388,1320,-40.0003592,5.23715514E-05,46.8023958,53.7040898,21.8218238,37.1158323,24.2330809,27.0814896,0.0069211405,-40.0004961,-6.17933751E-05,0.087783104,,,,,,,,,,,,,,,,
2026-06-19 01:18:44.425,1321,-40.0002679,3.12528784E-05,46.8037416,53.6869035,21.7948677,37.1608384,24.2771544,27.0195613,0.00456120814,-40.000432,-5.90817283E-05,0.094719754,,,,,,,,,,,,,,,,
2026-06-19 01:19:04.449,1322,-40.0002846,7.17667201E-05,46.7827439,53.6708571,21.7950247,37.1576349,24.3387905,26.8699725,-0.00022163322,-40.000283,2.33017785E-05,0.083293453,,,,,,,,,,,,,,,,
2026-06-19 01:19:24.388,1323,-40.0004264,7.38349253E-05,46.7615914,53.6523522,21.8235404,37.1030158,24.3624878,26.7518185,0.00681602376,-40.0004728,-1.82691458E-05,0.094098517,,,,,,,,,,,,,,,,
2026-06-19 01:19:44.388,1324,-40.0003026,6.47348224E-05,46.7624609,53.6377023,21.8345601,37.0396836,24.3639346,26.659959,0.00274816048,-40.0004461,-2.22906559E-06,0.0784977975,,,,,,,,,,,,,,,,
2026-06-19 01:20:04.397,1325,-40.0003736,0.000106098926,46.7642057,53.6190006,21.8461706,37.0540064,24.3736322,26.5631628,-0.00069421035,-40.0002499,-1.37420745E-05,0.0762479553,,,,,,,,,,,,,,,,
2026-06-19 01:20:24.426,1326,-40.0004049,4.54545541E-05,46.7842565,53.5994577,21.824169,37.0304503,24.3868243,26.4387008,0.00321111448,-40.0003369,-2.85412316E-05,0.092920386,,,,,,,,,,,,,,,,
2026-06-19 01:20:44.397,1327,-40.000328,3.54352489E-05,46.7867814,53.5796582,21.8698808,37.0365475,24.3857418,26.4467753,0.00414620664,-40.0004286,-5.27851925E-05,0.103995713,,,,,,,,,,,,,,,,
2026-06-19 01:21:04.405,1328,-40.0003166,9.99632508E-05,46.7968813,53.5636839,21.8890196,37.0472132,24.4150882,26.4046249,0.00690824683,-40.0005096,-5.6576902E-05,0.0973676081,,,,,,,,,,,,,,,,
2026-06-19 01:21:24.389,1329,-40.0002992,8.04302018E-05,46.7911644,53.5449707,21.8792714,37.0428714,24.4228871,26.3149735,0.00346748706,-40.000443,-1.39948551E-05,0.0880956211,,,,,,,,,,,,,,,,
2026-06-19 01:21:44.388,1330,-40.0003738,0.000112464402,46.7597989,53.5288474,21.8563973,37.0546619,24.4759495,26.2299173,0.000380229956,-40.0003517,-4.6235876E-05,0.0918075649,,,,,,,,,,,,,,,,
2026-06-19 01:22:04.424,1331,-40.0004177,6.46429022E-05,46.7509199,53.5089231,21.8844567,37.0021469,24.4629475,26.2318713,0.00425745304,-40.0004619,-3.73885538E-05,0.0880138989,,,,,,,,,,,,,,,,
2026-06-19 01:22:24.388,1332,-40.0002782,4.97748049E-05,46.7151184,53.4920183,21.8927817,37.0398914,24.4478798,26.2425418,0.00165098961,-40.0003651,-8.58305154E-05,0.088217729,,,,,,,,,,,,,,,,
2026-06-19 01:22:44.389,1333,-40.0003695,9.08861281E-05,46.685022,53.4750419,21.8801447,36.9593771,24.455365,26.1858383,0.00147237665,-40.0003066,-1.23173109E-05,0.0740815808,,,,,,,,,,,,,,,,
2026-06-19 01:23:04.389,1334,-40.0004211,5.06480471E-05,46.6565814,53.4589786,21.8630349,36.9159522,24.498322,26.1767144,0.00202636778,-40.0003576,-1.79933852E-05,0.0954597716,,,,,,,,,,,,,,,,
2026-06-19 01:23:24.403,1335,-40.0003219,5.78637852E-05,46.6396815,53.4405882,21.8569712,36.924095,24.5353447,26.1171219,0.00586787703,-40.0004252,-4.68793176E-05,0.0910777694,,,,,,,,,,,,,,,,
2026-06-19 01:23:44.397,1336,-40.0003068,0.000106673428,46.6439392,53.4209449,21.883231,36.9508086,24.5219773,26.1389743,0.0021878857,-40.000369,-3.39185651E-05,0.0963497362,,,,,,,,,,,,,,,,
2026-06-19 01:24:04.402,1337,-40.0003935,0.000128504482,46.6473514,53.4053174,21.842815,36.9369296,24.5605237,26.1134756,0.000568544187,-40.0003264,1.10074476E-05,0.0849927007,,,,,,,,,,,,,,,,
2026-06-19 01:24:24.388,1338,-40.0003815,6.6159586E-05,46.6294392,53.3889501,21.8421632,36.9238008,24.5957624,25.9629784,0.00262345502,-40.0003669,-4.25820469E-05,0.093169273,,,,,,,,,,,,,,,,
2026-06-19 01:24:44.397,1339,-40.0003319,8.71173986E-05,46.597057,53.3693071,21.8253842,36.9760396,24.6015848,25.8300027,0.000584103928,-40.0002898,-3.83996764E-05,0.0969620432,,,,,,,,,,,,,,,,
2026-06-19 01:25:04.427,1340,-40.0004381,9.44939971E-05,46.5787163,53.3562277,21.8432982,36.9798553,24.6384481,25.7126357,0.00618556465,-40.0004494,-1.88666273E-05,0.0966954982,,,,,,,,,,,,,,,,
2026-06-19 01:25:24.395,1341,-40.0003209,7.3720025E-05,46.5647465,53.3403201,21.8419449,36.980562,24.6353012,25.655393,-0.000366520376,-40.0003305,-4.95220243E-05,0.0856390531,,,,,,,,,,,,,,,,
2026-06-19 01:25:44.388,1342,-40.0004564,1.06167866E-05,46.5631745,53.3209578,21.8632149,36.9274485,24.6558611,25.529492,0.00145003912,-40.0003037,-3.11379781E-05,0.0928500332,,,,,,,,,,,,,,,,
2026-06-19 01:26:04.388,1343,-40.0003817,8.39921108E-05,46.5625492,53.3045611,21.8342767,36.9780722,24.6667214,25.5055376,0.000849520466,-40.0002774,-4.91313633E-05,0.0852020187,,,,,,,,,,,,,,,,
2026-06-19 01:26:24.400,1344,-40.000424,3.88822576E-05,46.56692,53.2872575,21.8572362,36.9774535,24.6770939,25.4018993,0.0068021395,-40.0004719,-1.70512028E-05,0.0874965329,,,,,,,,,,,,,,,,
2026-06-19 01:26:44.410,1345,-40.0002861,6.84116317E-05,46.5540519,53.2700614,21.8244694,36.9231747,24.6932724,25.4100499,0.000616818455,-40.0003378,-3.587187E-05,0.0977948437,,,,,,,,,,,,,,,,
2026-06-19 01:27:04.397,1346,-40.0003556,0.00011570459,46.5526942,53.2519406,21.7956321,36.984403,24.7026588,25.3184727,0.00399125046,-40.0003614,-3.2677642E-05,0.0905804842,,,,,,,,,,,,,,,,
2026-06-19 01:27:24.407,1347,-40.0003841,0.000117359154,46.5396594,53.2376266,21.7825876,37.0224054,24.7270344,25.3207194,-0.00115162535,-40.000201,1.61090204E-05,0.0901214432,,,,,,,,,,,,,,,,
2026-06-19 01:27:44.410,1348,-40.0003991,3.53203486E-05,46.5257791,53.2176384,21.8210541,37.0154322,24.7153937,25.3023745,0.0017944472,-40.0002709,1.03869861E-05,0.0893473391,,,,,,,,,,,,,,,,
2026-06-19 01:28:04.388,1349,-40.0003615,6.78601103E-05,46.4921772,53.1998042,21.8143889,37.0715526,24.7052454,25.320552,0.00729715302,-40.0005188,-8.27511876E-05,0.0872110353,,,,,,,,,,,,,,,,
2026-06-19 01:28:24.413,1350,-40.0002877,4.14790041E-05,46.445565,53.1870298,21.823981,37.0114908,24.7378605,25.3055869,0.00149181829,-40.0003404,-1.27998921E-05,0.0731041193,,,,,,,,,,,,,,,,
2026-06-19 01:28:44.389,1351,-40.0002904,4.23522463E-05,46.4104039,53.1707232,21.8217542,36.966493,24.7476448,25.2384639,0.00461910325,-40.0004513,-4.32944286E-05,0.0871195746,,,,,,,,,,,,,,,,
2026-06-19 01:29:04.389,1352,-40.00029,8.52330339E-05,46.3901231,53.1536351,21.7966852,36.9737343,24.7886047,25.213089,0.00603022925,-40.0005477,-6.35168794E-05,0.0928907796,,,,,,,,,,,,,,,,
2026-06-19 01:29:24.388,1353,-40.0002981,4.65346168E-05,46.3772378,53.1412786,21.8479353,36.9194475,24.7960286,25.1904536,0.005127038,-40.0004582,8.80136209E-06,0.0845494872,,,,,,,,,,,,,,,,
2026-06-19 01:29:44.413,1354,-40.0002278,6.34019791E-05,46.3670618,53.1238386,21.8158447,36.9450467,24.8420274,25.1423937,0.00529399379,-40.0005,-7.45932672E-05,0.0950521251,,,,,,,,,,,,,,,,
2026-06-19 01:30:04.388,1355,-40.0003051,7.07326175E-05,46.3381058,53.1090299,21.8230631,36.9148331,24.869637,25.0187594,0.00324145712,-40.0004567,-6.58148851E-05,0.0856496194,,,,,,,,,,,,,,,,
2026-06-19 01:30:24.388,1356,-40.0003977,7.8499877E-05,46.3055002,53.0909338,21.800925,36.9130791,24.8785166,24.9095282,-0.00164955773,-40.0002672,-2.7484149E-05,0.0938261644,,,,,,,,,,,,,,,,
2026-06-19 01:30:44.389,1357,-40.0003885,2.25893967E-05,46.2985575,53.0730049,21.8282792,36.9305002,24.9097902,24.84012,0.0035858767,-40.0004081,1.83840461E-07,0.0931300209,,,,,,,,,,,,,,,,
2026-06-19 01:31:04.388,1358,-40.0003119,2.41750207E-05,46.3094836,53.0584112,21.8187737,36.925694,24.8976528,24.7483471,0.00071787173,-40.0003253,8.73242191E-06,0.107814959,,,,,,,,,,,,,,,,
2026-06-19 01:31:24.389,1359,-40.0003646,3.7871135E-05,46.3133539,53.0428392,21.8326141,36.9351312,24.9111395,24.6598909,0.00107067334,-40.0002759,-1.17198294E-05,0.0951270562,,,,,,,,,,,,,,,,
2026-06-19 01:31:44.407,1360,-40.0004125,0.000100193051,46.3221662,53.0270524,21.8182977,36.8621915,24.9092131,24.6298787,0.00694430314,-40.0004628,-7.86837174E-05,0.089353521,,,,,,,,,,,,,,,,
2026-06-19 01:32:04.388,1361,-40.0002872,9.27704928E-05,46.3297162,53.0128109,21.8363296,36.8393377,24.9465478,24.6061621,-0.000179660992,-40.0003201,-5.74271641E-05,0.0872241476,,,,,,,,,,,,,,,,
2026-06-19 01:32:24.388,1362,-40.0004436,6.8940173E-05,46.3175576,52.9958012,21.8304775,36.8291747,24.9471047,24.5297348,7.74838307E-05,-40.0003135,4.36621096E-06,0.0907012727,,,,,,,,,,,,,,,,
2026-06-19 01:32:44.389,1363,-40.0004255,8.02693414E-05,46.2962652,52.9844535,21.8205728,36.8178967,24.9806153,24.5049108,0.00441483625,-40.0003915,-3.23789012E-05,0.0943156478,,,,,,,,,,,,,,,,
2026-06-19 01:33:04.399,1364,-40.0003588,9.4838698E-05,46.2704894,52.965666,21.7953866,36.8215508,24.9680932,24.4751754,0.00528388111,-40.0004708,-5.6209221E-05,0.0809903176,,,,,,,,,,,,,,,,
2026-06-19 01:33:24.410,1365,-40.0002491,5.64390216E-05,46.2465417,52.9512458,21.8349958,36.8727331,24.9737788,24.5097282,0.00533339189,-40.0004701,-6.31032383E-05,0.0854679763,,,,,,,,,,,,,,,,
2026-06-19 01:33:44.389,1366,-40.0003283,9.4057376E-05,46.2165448,52.9346183,21.8372174,36.9285719,24.9532668,24.4682505,0.000734640396,-40.000414,-2.51861432E-05,0.0823666267,,,,,,,,,,,,,,,,
2026-06-19 01:34:04.388,1367,-40.0004656,3.30453229E-05,46.1872091,52.9214929,21.8264531,36.8659759,24.9934097,24.4208038,0.000832466807,-40.0003192,1.81542456E-05,0.0952854715,,,,,,,,,,,,,,,,
2026-06-19 01:34:24.389,1368,-40.0003283,6.78830903E-05,46.1861196,52.9067328,21.7780558,36.8240347,25.0186558,24.3862085,0.00713026158,-40.0004647,-3.584889E-05,0.0876345039,,,,,,,,,,,,,,,,
2026-06-19 01:34:44.439,1369,-40.0002913,9.6033661E-05,46.1953186,52.8923666,21.7935997,36.8653938,25.0477791,24.3312281,-0.00146334878,-40.0003059,-2.45427016E-05,0.0996561071,,,,,,,,,,,,,,,,
2026-06-19 01:35:04.432,1370,-40.0004304,4.81202407E-05,46.2112933,52.8736094,21.8370002,36.8632025,25.0384306,24.3721553,0.0063728952,-40.0004542,-6.65732271E-05,0.0836933168,,,,,,,,,,,,,,,,
2026-06-19 01:35:24.388,1371,-40.0002994,8.38082703E-05,46.1971822,52.86299,21.810418,36.7847105,25.0955906,24.2622184,-0.0015729013,-40.000244,-1.83840461E-07,0.0788846201,,,,,,,,,,,,,,,,
2026-06-19 01:35:44.388,1372,-40.0004218,7.52367088E-05,46.1734375,52.8497456,21.8055329,36.7947823,25.1275973,24.1413163,0.00351681627,-40.0003346,-2.82654709E-05,0.0867970021,,,,,,,,,,,,,,,,
2026-06-19 01:36:04.408,1373,-40.0003892,4.13411237E-05,46.1441617,52.832498,21.8056768,36.8038961,25.1161293,24.0837707,0.00598167689,-40.0005307,-7.82011362E-05,0.0869175311,,,,,,,,,,,,,,,,
2026-06-19 01:36:24.408,1374,-40.0002575,8.58534954E-05,46.1417623,52.8175117,21.8261658,36.8103306,25.1281917,24.0057451,0.00545523132,-40.0004653,-7.83390166E-05,0.0848801975,,,,,,,,,,,,,,,,
2026-06-19 01:36:44.388,1375,-40.0003651,2.38303198E-05,46.1450012,52.8023703,21.8609701,36.800567,25.1170496,23.9393276,0.00112811797,-40.000366,-3.72276934E-06,0.0824645124,,,,,,,,,,,,,,,,
2026-06-19 01:37:04.407,1376,-40.0003219,6.30342982E-05,46.155635,52.7870619,21.8235804,36.8068932,25.1417324,23.8711623,-0.000440791131,-40.0002893,-5.40720757E-05,0.089059129,,,,,,,,,,,,,,,,
2026-06-19 01:37:24.389,1377,-40.0004598,0.000129975206,46.1604042,52.7718371,21.8059487,36.741911,25.1493923,23.8187896,0.000705083784,-40.0002924,5.29460529E-05,0.0966082881,,,,,,,,,,,,,,,,
2026-06-19 01:37:44.389,1378,-40.0004499,0.000112946983,46.1572545,52.7577399,21.8314456,36.7625439,25.1666616,23.8103195,0.00199409683,-40.000312,-6.33330389E-05,0.0953957374,,,,,,,,,,,,,,,,
2026-06-19 01:38:04.389,1379,-40.0004266,8.87030226E-05,46.1339566,52.7458442,21.8582677,36.8119392,25.1904099,23.7512173,0.000308735591,-40.0003034,-4.25131067E-06,0.0916717329,,,,,,,,,,,,,,,,
2026-06-19 01:38:24.391,1380,-40.0003819,7.38349253E-05,46.1091049,52.7279469,21.8277568,36.7763413,25.1552906,23.7308007,0.00491036919,-40.0004208,-7.21573811E-06,0.0891714327,,,,,,,,,,,,,,,,
2026-06-19 01:38:44.388,1381,-40.0003465,6.36317797E-05,46.0760133,52.7161109,21.8156498,36.7988726,25.176399,23.7212304,-0.000432852676,-40.0002943,-2.49103825E-05,0.0875554452,,,,,,,,,,,,,,,,
