Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-22 13:57:00.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-23 08:36:09.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-22 17:29:29.461,632,-40.0003222,-6.1379734E-05,56.8405417,64.4266749,24.5844479,30.6015951,29.8975858,14.1223699,0.00386716325,-40.0006097,-0.000120185702,0.0776897819,,,,,,,,,,,,,,,,
2026-06-22 17:29:49.494,633,-40.0003273,2.32787984E-05,56.8194208,64.4288421,24.5803005,30.6166692,29.871025,14.2034911,0.00019945427,-40.000472,-6.82277912E-05,0.0798931439,,,,,,,,,,,,,,,,
2026-06-22 17:30:09.419,634,-40.0004706,1.47991571E-05,56.8044523,64.4281177,24.5634143,30.4904727,29.9135738,14.1463195,-0.00138486977,-40.0003682,-0.000121311724,0.0827952965,,,,,,,,,,,,,,,,
2026-06-22 17:30:29.437,635,-40.0005337,-3.53892888E-05,56.7847115,64.427537,24.583235,30.5681517,29.9220195,14.1368347,0.00189907898,-40.0005035,-0.000134295457,0.0863203988,,,,,,,,,,,,,,,,
2026-06-22 17:30:49.420,636,-40.0003361,-9.6424322E-05,56.80232,64.4240886,24.5839346,30.6021892,29.919632,14.1189175,0.00128283051,-40.0005284,-0.000179979812,0.0902930717,,,,,,,,,,,,,,,,
2026-06-22 17:31:09.432,637,-40.0003547,-6.96525548E-05,56.7924107,64.4222986,24.5693978,30.7525958,29.9219662,14.1835891,0.0019488081,-40.0005294,-0.000128274682,0.0804406463,,,,,,,,,,,,,,,,
2026-06-22 17:31:29.425,638,-40.0003645,-6.68260077E-05,56.8070805,64.4210533,24.4958894,30.4374329,29.9481119,14.2072445,0.00386907317,-40.0006062,-0.00013964981,0.0805261628,,,,,,,,,,,,,,,,
2026-06-22 17:31:49.419,639,-40.0004085,-5.08318876E-05,56.8033055,64.4232924,24.4588022,30.311306,29.9532572,14.1600617,-0.00241648515,-40.0003919,-9.66771026E-05,0.0808753368,,,,,,,,,,,,,,,,
2026-06-22 17:32:09.421,640,-40.0004848,-7.44324068E-05,56.7878354,64.4238012,24.491466,30.3835095,29.9563246,14.1368147,0.000937048029,-40.0004772,-8.8886863E-05,0.0833792154,,,,,,,,,,,,,,,,
2026-06-22 17:32:29.444,641,-40.0004889,-8.06829825E-05,56.7727416,64.4236755,24.5094076,30.3890506,29.9429429,14.1005821,-0.000764548651,-40.0003749,-0.000102697878,0.0789415764,,,,,,,,,,,,,,,,
2026-06-22 17:32:49.427,642,-40.0004958,-6.28044976E-05,56.7738287,64.4202511,24.5059778,30.3879051,29.9517985,14.1022288,-0.00181730644,-40.0003824,-8.89328232E-05,0.0831823676,,,,,,,,,,,,,,,,
2026-06-22 17:33:09.458,643,-40.0005339,-4.81202407E-05,56.7854163,64.4157072,24.5018504,30.4038733,29.9451107,14.1324357,-0.0014920573,-40.0003844,-5.43937965E-05,0.0825664876,,,,,,,,,,,,,,,,
2026-06-22 17:33:29.465,644,-40.0005188,-5.7381204E-05,56.8177603,64.4151683,24.521476,30.4397917,29.9358013,14.1572802,0.00320149364,-40.0005361,-7.93271591E-05,0.0769646686,,,,,,,,,,,,,,,,
2026-06-22 17:33:49.427,645,-40.0004354,-2.55538241E-05,56.8263794,64.4185628,24.5364991,30.5391039,29.9272666,14.1659551,-0.00179917256,-40.000434,-0.000149692096,0.0785405708,,,,,,,,,,,,,,,,
2026-06-22 17:34:09.419,646,-40.0005073,-5.59104803E-05,56.8440001,64.4178863,24.5216964,30.526224,29.9181252,14.1684589,0.00215144557,-40.0005137,-0.000162721788,0.0863901833,,,,,,,,,,,,,,,,
2026-06-22 17:34:29.419,647,-40.0004259,-5.6209221E-05,56.8357393,64.4137495,24.5156111,30.5665468,29.8984989,14.1530998,0.00389911473,-40.0005488,-0.000162767748,0.0807259199,,,,,,,,,,,,,,,,
2026-06-22 17:34:49.419,648,-40.0003649,-3.99853003E-05,56.8223416,64.4135998,24.4844834,30.4338018,29.8998733,14.1811954,0.00290048275,-40.0005623,-0.000145555685,0.083717468,,,,,,,,,,,,,,,,
2026-06-22 17:35:09.467,649,-40.0004029,-3.72047134E-05,56.8123965,64.4127377,24.4581072,30.4363435,29.8792928,14.2343994,0.00371676468,-40.0005843,-0.000129446665,0.0859557797,,,,,,,,,,,,,,,,
2026-06-22 17:35:29.446,650,-40.0004172,-4.54085939E-05,56.7935575,64.4150905,24.4538148,30.4701381,29.8664531,14.3209408,0.00224460636,-40.0006035,-0.000143786221,0.0830406869,,,,,,,,,,,,,,,,
2026-06-22 17:35:49.464,651,-40.0003532,-2.38073397E-05,56.7697193,64.4141865,24.4355632,30.58019,29.8271829,14.3442942,-0.00318809429,-40.0004056,-9.47697578E-05,0.0838379122,,,,,,,,,,,,,,,,
2026-06-22 17:36:09.419,652,-40.0005303,-2.70245478E-05,56.766458,64.4104029,24.4240427,30.6907528,29.8618061,14.3280962,0.00391915623,-40.0005408,-0.00013953491,0.0832150308,,,,,,,,,,,,,,,,
2026-06-22 17:36:29.419,653,-40.0004586,-2.93685137E-05,56.7751905,64.4131029,24.3923086,30.674769,29.8765288,14.3146783,0.00338373567,-40.0006035,-0.000174395658,0.0832989083,,,,,,,,,,,,,,,,
2026-06-22 17:36:49.461,654,-40.0003309,-7.65925322E-05,56.7767554,64.4107741,24.3648195,30.622513,29.8737081,14.4030915,-0.00095359605,-40.0004219,-6.74234892E-05,0.0809788826,,,,,,,,,,,,,,,,
2026-06-22 17:37:09.420,655,-40.0004617,-0.000117244254,56.7679095,64.4079903,24.371937,30.6487784,29.8807946,14.395762,0.00159827495,-40.0005271,-0.000112464402,0.0829420527,,,,,,,,,,,,,,,,
2026-06-22 17:37:29.425,656,-40.0004348,-9.06563275E-05,56.7597444,64.4129353,24.424977,30.5962853,29.8961744,14.317232,-0.00235359576,-40.0003685,-7.64316718E-05,0.0790862921,,,,,,,,,,,,,,,,
2026-06-22 17:37:49.425,657,-40.0005116,-7.7718555E-05,56.7510538,64.4126898,24.4285004,30.7150315,29.8857105,14.2562609,0.00258363403,-40.0005147,-0.000117428095,0.0845385794,,,,,,,,,,,,,,,,
2026-06-22 17:38:09.419,658,-40.0003672,-9.37126752E-05,56.7548944,64.4138273,24.4035172,30.6791119,29.892968,14.2827534,0.000315230691,-40.0004724,-0.000150496398,0.0820756165,,,,,,,,,,,,,,,,
2026-06-22 17:38:29.448,659,-40.0004354,-2.15782741E-05,56.7829972,64.4113069,24.4027562,30.7464167,29.8466182,14.260631,-0.000364408204,-40.0004602,-0.000128757263,0.0839053776,,,,,,,,,,,,,,,,
2026-06-22 17:38:49.452,660,-40.0005281,-8.22686064E-05,56.8197493,64.4099599,24.3631778,30.6160972,29.8828619,14.2269468,0.00384030029,-40.0005783,-0.000143786221,0.0812645387,,,,,,,,,,,,,,,,
2026-06-22 17:39:09.419,661,-40.0004471,5.72203436E-06,56.8404939,64.4094809,24.3948391,30.6141349,29.8624809,14.2168762,-0.00309800408,-40.0004111,-0.000101433975,0.0887018745,,,,,,,,,,,,,,,,
2026-06-22 17:39:29.460,662,-40.0005063,-3.32751235E-05,56.8613162,64.4082058,24.4165173,30.7230022,29.8488287,14.1860559,0.00569717955,-40.0006143,-0.00019928306,0.0845584281,,,,,,,,,,,,,,,,
2026-06-22 17:39:49.465,663,-40.0003829,-3.22180408E-05,56.8510424,64.4086189,24.4141828,30.7184508,29.8249979,14.1780846,-0.00173475478,-40.0003888,-9.12997691E-05,0.0857842604,,,,,,,,,,,,,,,,
2026-06-22 17:40:09.473,664,-40.0003714,-3.57339897E-05,56.8460429,64.407655,24.433653,30.631688,29.8399663,14.2177383,0.00475373523,-40.0005675,-0.000123793571,0.075835359,,,,,,,,,,,,,,,,
2026-06-22 17:40:29.419,665,-40.000435,8.02004012E-06,56.831815,64.4061643,24.4195989,30.5351,29.8319074,14.209063,-0.00278665069,-40.0003771,-0.000150519378,0.0851675472,,,,,,,,,,,,,,,,
2026-06-22 17:40:49.420,666,-40.0004909,-5.59104803E-05,56.8000263,64.4053621,24.4008644,30.5820647,29.8160284,14.2789653,-3.54196694E-05,-40.0003708,-0.000132227252,0.0829523294,,,,,,,,,,,,,,,,
2026-06-22 17:41:09.419,667,-40.0004229,-5.02573861E-05,56.773536,64.4007403,24.4405177,30.5724253,29.8369293,14.3245972,0.00444399985,-40.000536,-0.000160538683,0.0807688379,,,,,,,,,,,,,,,,
2026-06-22 17:41:29.420,668,-40.0003591,-4.00542405E-05,56.7597086,64.4018299,24.4576606,30.5059074,29.8192766,14.3225807,0.000702222355,-40.0004567,-0.000109775735,0.0810379807,,,,,,,,,,,,,,,,
2026-06-22 17:41:49.451,669,-40.0005059,7.56043897E-06,56.7497935,64.4011534,24.4679436,30.4743811,29.8342018,14.2887098,0.000892407432,-40.0004781,-0.000143855161,0.0828140716,,,,,,,,,,,,,,,,
2026-06-22 17:42:09.424,670,-40.0004818,1.62698808E-05,56.7574568,64.4021652,24.4469166,30.3181493,29.8347514,14.3222805,-0.000916581335,-40.0003762,-0.000159067959,0.0862499614,,,,,,,,,,,,,,,,
2026-06-22 17:42:29.419,671,-40.0005047,-4.89015627E-05,56.7718038,64.3986151,24.4205739,30.2804255,29.847897,14.3335212,-0.00186975449,-40.0003328,-7.57882302E-05,0.08577954,,,,,,,,,,,,,,,,
2026-06-22 17:42:49.435,672,-40.0004891,4.29727078E-06,56.7729029,64.3971004,24.4444327,30.3244943,29.8459337,14.3373293,-0.000512269408,-40.000392,-0.000141304375,0.0803733148,,,,,,,,,,,,,,,,
2026-06-22 17:43:09.426,673,-40.0005065,-6.29423779E-05,56.7672046,64.3960228,24.4739848,30.2645267,29.8433915,14.2584005,0.00138937911,-40.000504,-0.000103157479,0.0829819222,,,,,,,,,,,,,,,,
2026-06-22 17:43:29.467,674,-40.000385,3.99853003E-05,56.7445492,64.3954541,24.4684479,30.204598,29.836061,14.2617914,-0.00128446003,-40.0003713,-5.58645202E-05,0.0829566346,,,,,,,,,,,,,,,,
2026-06-22 17:43:49.455,675,-40.0005344,-3.4676907E-05,56.7470937,64.3991239,24.4445649,30.2576448,29.8427595,14.2778902,0.00542922334,-40.0006036,-0.000143671321,0.0845381724,,,,,,,,,,,,,,,,
2026-06-22 17:44:09.436,676,-40.0003385,-5.84382866E-05,56.7607061,64.3969867,24.4516259,30.271379,29.7930426,14.2788267,0.00270995522,-40.000583,-0.000190205937,0.0821553254,,,,,,,,,,,,,,,,
2026-06-22 17:44:29.424,677,-40.0003935,-2.72313683E-05,56.7961438,64.392808,24.4620898,30.2948926,29.7813799,14.2769076,-0.000572299668,-40.0004925,-0.000140706893,0.0785148052,,,,,,,,,,,,,,,,
2026-06-22 17:44:49.465,678,-40.0005347,-9.1253809E-05,56.8075046,64.3905809,24.4333163,30.2987219,29.7789781,14.2751963,-0.00156399065,-40.0004082,-0.000100445832,0.0779675187,,,,,,,,,,,,,,,,
2026-06-22 17:45:09.420,679,-40.0005006,-5.99779505E-05,56.82138,64.3917663,24.4382198,30.2919105,29.7545424,14.3268358,0.0057230933,-40.0005723,-0.000151691361,0.0812942434,,,,,,,,,,,,,,,,
2026-06-22 17:45:29.420,680,-40.0003474,-1.65916016E-05,56.8182979,64.3905989,24.411463,30.1886211,29.7344355,14.2857691,0.00369746325,-40.0006207,-0.000157114654,0.0836419195,,,,,,,,,,,,,,,,
2026-06-22 17:45:49.437,681,-40.0004227,-5.5014258E-05,56.8035205,64.3928678,24.4535004,30.0393096,29.6901648,14.3125096,-0.00347055069,-40.0004214,-0.000108580772,0.0812903725,,,,,,,,,,,,,,,,
2026-06-22 17:46:09.420,682,-40.0005286,-6.48727028E-05,56.7867961,64.3929636,24.4614876,30.2340055,29.6485992,14.3695077,0.00047610278,-40.0004108,-8.93464642E-05,0.0807736266,,,,,,,,,,,,,,,,
2026-06-22 17:46:29.456,683,-40.000409,-5.17051297E-05,56.7623307,64.3875397,24.4624986,30.177387,29.6476643,14.4980678,0.00534393895,-40.000599,-0.000180876034,0.0840124228,,,,,,,,,,,,,,,,
2026-06-22 17:46:49.431,684,-40.0003855,-3.34359839E-05,56.7118655,64.3876355,24.4440698,30.1061231,29.6742131,14.5353275,0.00118152212,-40.0004677,-0.000122966289,0.0829283477,,,,,,,,,,,,,,,,
2026-06-22 17:47:09.448,685,-40.0004456,-7.30765834E-05,56.6808067,64.38648,24.4218908,30.0318669,29.6510773,14.5122285,9.24391086E-06,-40.00045,-8.76459399E-05,0.0798175108,,,,,,,,,,,,,,,,
2026-06-22 17:47:29.420,686,-40.0003903,-2.68407074E-05,56.6670155,64.3840674,24.4397623,30.0422655,29.6213928,14.5401152,0.00550965594,-40.0005691,-0.000133100494,0.0849271421,,,,,,,,,,,,,,,,
2026-06-22 17:47:49.421,687,-40.0003488,-5.49223378E-06,56.6615145,64.3859771,24.4605933,30.1441638,29.6371739,14.5536211,0.00403393058,-40.0006151,-0.000141832916,0.085883441,,,,,,,,,,,,,,,,
2026-06-22 17:48:09.434,688,-40.0003953,-0.000102261257,56.6675948,64.3869709,24.4538713,30.2405523,29.6059312,14.6570983,-0.00114876392,-40.0004421,-5.37273748E-05,0.0791240308,,,,,,,,,,,,,,,,
2026-06-22 17:48:29.440,689,-40.0004468,5.24864517E-05,56.6590597,64.3850372,24.4977157,30.2507836,29.6704634,14.5375854,0.00557252235,-40.0005937,-0.000155115389,0.0760038843,,,,,,,,,,,,,,,,
2026-06-22 17:48:49.454,690,-40.0003549,-6.41143609E-05,56.6312983,64.3822235,24.5386331,30.1403991,29.6465866,14.4872954,0.0024859777,-40.0005633,-0.000152518643,0.0736698586,,,,,,,,,,,,,,,,
2026-06-22 17:49:09.420,691,-40.0003904,-6.8940173E-06,56.644743,64.3803137,24.5398977,30.0757146,29.622234,14.4851938,0.00147967158,-40.0004832,-7.98097403E-05,0.0775723808,,,,,,,,,,,,,,,,
2026-06-22 17:49:29.419,692,-40.0004227,-8.67497177E-05,56.6593524,64.3768175,24.5593564,29.9333987,29.5722843,14.5155156,0.00387619342,-40.0005782,-0.0001675476,0.086725614,,,,,,,,,,,,,,,,
2026-06-22 17:49:49.460,693,-40.0004457,-8.0889803E-06,56.6782503,64.3782603,24.5809737,29.7014242,29.5722432,14.485819,0.0016762943,-40.0005221,-9.10699685E-05,0.0872211509,,,,,,,,,,,,,,,,
2026-06-22 17:50:09.419,694,-40.0004849,-7.52596888E-05,56.6950041,64.3767397,24.5595851,29.7811217,29.5431521,14.5361179,0.000232950231,-40.0004916,-0.000102031456,0.0824804029,,,,,,,,,,,,,,,,
2026-06-22 17:50:29.420,695,-40.0003803,-2.78288498E-05,56.7097511,64.3754346,24.5491198,29.873386,29.535343,14.5899087,0.00204389719,-40.0004498,-9.86763676E-05,0.0862141157,,,,,,,,,,,,,,,,
2026-06-22 17:50:49.419,696,-40.0004292,-1.72810034E-05,56.7150431,64.3746803,24.5673445,29.8922896,29.5203751,14.5907138,0.0016316583,-40.0005099,-0.000166122837,0.0809279634,,,,,,,,,,,,,,,,
2026-06-22 17:51:09.443,697,-40.0003829,-5.07169873E-05,56.7052774,64.3744947,24.5974229,29.9885218,29.5285013,14.5867358,0.00462120163,-40.0005864,-0.000137122004,0.0830705255,,,,,,,,,,,,,,,,
2026-06-22 17:51:29.419,698,-40.0003641,3.44471064E-05,56.6839364,64.3742013,24.6104633,29.9289033,29.4987148,14.6439015,-0.002359075,-40.0003764,-0.000103042579,0.0841423816,,,,,,,,,,,,,,,,
2026-06-22 17:51:49.465,699,-40.0004618,-8.81055411E-05,56.6752161,64.3747102,24.5742021,29.7669837,29.4673244,14.7253852,-0.00184743994,-40.0003724,-5.26473121E-05,0.0810273652,,,,,,,,,,,,,,,,
2026-06-22 17:52:09.420,700,-40.0004662,-1.03180459E-05,56.6620043,64.374345,24.5707775,29.733204,29.4766812,14.7975709,-0.00106971952,-40.0003632,-0.000162767748,0.0775919973,,,,,,,,,,,,,,,,
2026-06-22 17:52:29.434,701,-40.0005212,-8.39231706E-05,56.6389016,64.3736386,24.5372109,30.0149736,29.4597484,14.7942353,0.00119580858,-40.0004245,-0.000104444362,0.0772247885,,,,,,,,,,,,,,,,
2026-06-22 17:52:49.451,702,-40.0004474,-3.95027191E-05,56.6387523,64.3742073,24.4929342,30.0815759,29.4213256,14.7468084,-0.00110745132,-40.0003746,-0.000120139741,0.0843658227,,,,,,,,,,,,,,,,
2026-06-22 17:53:09.419,703,-40.000564,-5.23945315E-06,56.6482072,64.3737164,24.5244955,30.0278064,29.4202732,14.749136,0.000565496592,-40.0004168,-0.000137190944,0.0839566383,,,,,,,,,,,,,,,,
2026-06-22 17:53:29.422,704,-40.0004588,-7.39038654E-05,56.6624284,64.3764942,24.5157154,29.8491475,29.4184134,14.8498016,0.0039819353,-40.0005837,-0.000155115389,0.0876173077,,,,,,,,,,,,,,,,
2026-06-22 17:53:49.419,705,-40.0003237,6.41143609E-06,56.6572081,64.3781226,24.5469039,29.9574542,29.4016033,14.9274935,-0.00261339976,-40.0003865,-8.36244298E-05,0.0873999392,,,,,,,,,,,,,,,,
2026-06-22 17:54:09.419,706,-40.0004932,-8.59224356E-05,56.6404187,64.3769672,24.5431719,29.8925999,29.4287224,14.8671177,-0.000538815198,-40.0003527,-0.000114256847,0.0837436542,,,,,,,,,,,,,,,,
2026-06-22 17:54:29.427,707,-40.0004705,-1.83610661E-05,56.6383223,64.373453,24.5747065,29.8244068,29.4201187,14.8224743,-0.000716593852,-40.0003889,-6.31032383E-05,0.0830752514,,,,,,,,,,,,,,,,
2026-06-22 17:54:49.430,708,-40.0004693,-2.29340975E-05,56.6433633,64.3732854,24.5440338,29.8387142,29.3663019,14.8551282,-0.00145103888,-40.0003344,-6.32870788E-05,0.0761878602,,,,,,,,,,,,,,,,
2026-06-22 17:55:09.420,709,-40.0005076,-2.3531579E-05,56.6813383,64.3706872,24.5442677,29.7702868,29.3497731,14.8567138,0.00579587473,-40.000621,-0.000156930814,0.0818784546,,,,,,,,,,,,,,,,
2026-06-22 17:55:29.440,710,-40.0003278,-5.39112153E-05,56.7157299,64.3701484,24.5523855,29.67994,29.3521002,14.8644438,-0.00268987002,-40.0003833,-2.80816305E-05,0.0889045955,,,,,,,,,,,,,,,,
2026-06-22 17:55:49.419,711,-40.0004959,-4.47191922E-05,56.7354286,64.3652453,24.559135,29.634964,29.3030162,14.9017146,0.00545051054,-40.0005695,-0.000161342985,0.0778420262,,,,,,,,,,,,,,,,
2026-06-22 17:56:09.419,712,-40.0003486,-5.16591696E-05,56.7418196,64.3649699,24.5555517,29.8051016,29.2793474,14.8984174,-0.00267650749,-40.0003482,-7.51447886E-05,0.08086167,,,,,,,,,,,,,,,,
2026-06-22 17:56:29.421,713,-40.0005013,1.37880346E-05,56.7347656,64.3634014,24.5538569,29.7950234,29.2691743,14.9540873,0.00543636657,-40.000539,-0.000170971629,0.0849695138,,,,,,,,,,,,,,,,
2026-06-22 17:56:49.425,714,-40.0003458,-5.86221271E-05,56.7406549,64.3675202,24.5410643,29.6976476,29.2299349,14.9903951,-0.0025470123,-40.000425,-0.000131170169,0.0802207182,,,,,,,,,,,,,,,,
2026-06-22 17:57:09.431,715,-40.0004517,-9.55970399E-06,56.7273353,64.3618808,24.5674884,29.6146244,29.2300808,15.0438206,0.00384003139,-40.0005644,-0.000157597235,0.0836254663,,,,,,,,,,,,,,,,
2026-06-22 17:57:29.452,716,-40.0003297,-5.74501442E-05,56.7147026,64.3638624,24.5605961,29.5973229,29.1728403,15.1459041,-0.00227012017,-40.0003893,-8.44057518E-05,0.0844207713,,,,,,,,,,,,,,,,
2026-06-22 17:57:49.425,717,-40.0004712,-6.1770395E-05,56.6910083,64.3638624,24.5359905,29.5728546,29.1906644,15.20566,0.00429056288,-40.0005652,-0.000146727668,0.0813153104,,,,,,,,,,,,,,,,
2026-06-22 17:58:09.426,718,-40.0003398,-4.00312604E-05,56.6680428,64.3613779,24.5423999,29.4211807,29.1992828,15.1848513,0.00180171454,-40.000492,-9.44939971E-05,0.0889680507,,,,,,,,,,,,,,,,
2026-06-22 17:58:29.464,719,-40.0004964,-7.4914988E-06,56.6574232,64.3579057,24.5397005,29.4307498,29.1676479,15.2313046,-0.000156939634,-40.0004639,-0.000117428095,0.0793093316,,,,,,,,,,,,,,,,
2026-06-22 17:58:49.419,720,-40.000515,-4.75916994E-05,56.6691179,64.3548286,24.5613086,29.4966214,29.161287,15.2886192,0.00206173458,-40.0004469,-0.000160722523,0.0829754671,,,,,,,,,,,,,,,,
2026-06-22 17:59:09.419,721,-40.0004102,-3.13677787E-05,56.6878486,64.3545532,24.5576852,29.4661845,29.1512901,15.402945,-0.00242989825,-40.0004098,-8.78297804E-05,0.0793203814,,,,,,,,,,,,,,,,
2026-06-22 17:59:29.419,722,-40.0005256,-5.79327254E-05,56.6768407,64.3556906,24.5440108,29.4034534,29.1721368,15.4222143,0.00394017452,-40.0005508,-0.000132686853,0.0808726679,,,,,,,,,,,,,,,,
2026-06-22 17:59:49.442,723,-40.0004576,-2.68866675E-05,56.6463795,64.3571933,24.5297296,29.3913602,29.158366,15.3889803,0.00394868526,-40.0006012,-0.000129745406,0.0814087216,,,,,,,,,,,,,,,,
2026-06-22 18:00:09.446,724,-40.0004352,-7.0548777E-05,56.6252599,64.3544754,24.5536523,29.5940014,29.1331251,15.4243972,-0.00279498675,-40.0005166,-0.000136570483,0.0809223961,,,,,,,,,,,,,,,,
2026-06-22 18:00:29.419,725,-40.0004751,-7.00661958E-05,56.6289869,64.3554153,24.5708235,29.6276109,29.1242253,15.4488706,0.00268109041,-40.00053,-0.000110051496,0.0869901757,,,,,,,,,,,,,,,,
2026-06-22 18:00:49.419,726,-40.0004139,-8.2084766E-05,56.6735318,64.3542,24.5678577,29.6431142,29.0841297,15.4493579,0.00426038572,-40.0006,-0.000216219363,0.0791258829,,,,,,,,,,,,,,,,
2026-06-22 18:01:09.422,727,-40.0004323,-0.000101158214,56.6879382,64.3545831,24.5381155,29.5896237,29.0438873,15.4826054,-0.00199675598,-40.000411,-0.000116187172,0.0878109867,,,,,,,,,,,,,,,,
2026-06-22 18:01:29.464,728,-40.0005431,1.81542456E-05,56.7231662,64.35059,24.5710478,29.6282386,29.0186952,15.5435222,-0.000746304453,-40.0004244,-0.000133307315,0.0794949629,,,,,,,,,,,,,,,,
2026-06-22 18:01:49.448,729,-40.0004957,-1.93492086E-05,56.7220791,64.351482,24.5947355,29.7073831,28.9932277,15.5963895,-0.00133089333,-40.0003828,-0.000112763143,0.0830098895,,,,,,,,,,,,,,,,
2026-06-22 18:02:09.419,730,-40.0004827,-6.52403837E-05,56.6986117,64.347489,24.5825621,29.642401,28.9466795,15.5802515,0.00190316543,-40.000525,-0.000136593463,0.0867526936,,,,,,,,,,,,,,,,
2026-06-22 18:02:29.419,731,-40.0004747,-1.53966386E-06,56.6742306,64.3473632,24.5942004,29.7638653,28.9566518,15.5832166,-0.00053338193,-40.0004691,-0.000148267332,0.0787921786,,,,,,,,,,,,,,,,
2026-06-22 18:02:49.422,732,-40.0005202,-2.96672544E-05,56.6506261,64.3473632,24.5713563,29.7997798,28.8802018,15.7114864,-0.00152548891,-40.0004237,-7.94880195E-05,0.0887102718,,,,,,,,,,,,,,,,
2026-06-22 18:03:09.480,733,-40.0005287,-5.48304176E-05,56.6382387,64.3468364,24.6149032,29.8186457,28.8825199,15.7474322,0.00610766252,-40.0006232,-0.000171040569,0.083122644,,,,,,,,,,,,,,,,
2026-06-22 18:03:29.447,734,-40.0003913,-7.34902244E-05,56.6056396,64.3428493,24.6051086,29.734703,28.8183986,15.8334696,-0.00151943739,-40.0004303,-9.40803561E-05,0.0763705576,,,,,,,,,,,,,,,,
2026-06-22 18:03:49.420,735,-40.0005034,-7.37659851E-05,56.5948171,64.3426638,24.5668248,29.6529616,28.8295701,15.8208733,0.00572511583,-40.0006087,-0.000129101964,0.0789293766,,,,,,,,,,,,,,,,
2026-06-22 18:04:09.419,736,-40.0003983,-7.4914988E-06,56.598771,64.3441365,24.6089928,29.640953,28.8200961,15.8782791,-0.000774482063,-40.000396,-9.961855E-05,0.0811795057,,,,,,,,,,,,,,,,
2026-06-22 18:04:29.419,737,-40.000448,7.12381788E-07,56.6253555,64.3474291,24.5644525,29.5760672,28.8018995,15.9343772,0.00186115643,-40.0004871,-0.00010775349,0.0790086839,,,,,,,,,,,,,,,,
2026-06-22 18:04:49.430,738,-40.0004547,-4.4627272E-05,56.6367873,64.3430289,24.5485627,29.7245269,28.8417907,15.9753761,0.00400049897,-40.0005803,-0.000141488215,0.0872747144,,,,,,,,,,,,,,,,
2026-06-22 18:05:09.454,739,-40.0003555,5.30839332E-06,56.6192095,64.3446573,24.5665702,29.7104831,28.8375675,15.9575608,-0.00255909466,-40.0004019,-0.000107156009,0.0861247776,,,,,,,,,,,,,,,,
2026-06-22 18:05:29.420,740,-40.0005065,-8.84042818E-05,56.6118512,64.3441065,24.5785724,29.7622135,28.884179,15.8865198,0.000926912364,-40.0004323,-0.000110465137,0.089024824,,,,,,,,,,,,,,,,
2026-06-22 18:05:49.419,741,-40.0004373,-5.0602087E-05,56.6134877,64.3425859,24.5657118,29.708476,28.8400842,15.8436788,0.0033108646,-40.0005187,-0.000114946248,0.0826039121,,,,,,,,,,,,,,,,
2026-06-22 18:06:09.420,742,-40.000372,-7.07096374E-05,56.6217659,64.3401135,24.5402757,29.6425219,28.8185215,15.8869753,-0.000886976458,-40.000388,-4.44664116E-05,0.0846855433,,,,,,,,,,,,,,,,
2026-06-22 18:06:29.420,743,-40.0004721,-4.31795283E-05,56.6329826,64.3370064,24.548057,29.6403601,28.7951205,15.9132288,0.00506068042,-40.0005533,-0.000174349697,0.0848529458,,,,,,,,,,,,,,,,
2026-06-22 18:06:49.435,744,-40.0003895,-8.16251648E-05,56.6449879,64.3388204,24.5843794,29.6148407,28.7792288,15.9700817,0.0046679544,-40.0005589,-0.000168328922,0.0842384863,,,,,,,,,,,,,,,,
2026-06-22 18:07:09.419,745,-40.0003239,-7.14220192E-05,56.6465647,64.336282,24.600399,29.5614622,28.77022,15.9980233,-0.0031879426,-40.0003742,-0.000110442157,0.0788624549,,,,,,,,,,,,,,,,
2026-06-22 18:07:29.459,746,-40.0005061,-6.05064918E-05,56.6323734,64.3368687,24.6084159,29.5381699,28.7331436,16.0532758,0.00499555474,-40.0005858,-0.000148152432,0.0799120994,,,,,,,,,,,,,,,,
2026-06-22 18:07:49.419,747,-40.0003238,-4.81891809E-05,56.6278819,64.3333486,24.6130815,29.5136615,28.7205604,16.0519986,0.003694218,-40.000513,-0.000121242784,0.0803323773,,,,,,,,,,,,,,,,
2026-06-22 18:08:09.420,748,-40.0004546,2.75760692E-07,56.6133025,64.3348093,24.6204512,29.5274658,28.6754298,16.1019141,-0.000145861651,-40.0004584,-9.6424322E-05,0.082082749,,,,,,,,,,,,,,,,
