Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-16 12:36:27.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-16 13:22:51.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-16 13:11:11.906,99,17.4739852,69.3978443,30.3508572,36.4036604,16.3509324,54.834046,19.4003692,43.227684,0.00518904943,22.4906379,58.2358161,0.0583116872,,,,,,,,,,,,,,,,
2026-06-16 13:11:31.953,100,17.4622209,70.2995199,30.3404395,36.4060529,16.3419236,54.7777341,19.3967211,43.216603,0.00578286155,22.4918724,58.3475946,0.0574844349,,,,,,,,,,,,,,,,
2026-06-16 13:11:51.916,101,17.4819583,70.0500187,30.3352484,36.408196,16.373302,54.768546,19.4042713,43.1909468,0.00574663976,22.5010841,58.4456236,0.0575935562,,,,,,,,,,,,,,,,
2026-06-16 13:12:11.906,102,17.5034283,69.942521,30.3374291,36.412037,16.3534493,54.787269,19.4082548,43.0727215,0.00156855286,22.5402107,58.4230247,0.0580778301,,,,,,,,,,,,,,,,
2026-06-16 13:12:31.944,103,17.5122567,69.9906805,30.3356751,36.4116749,16.3516952,54.7700293,19.4603079,42.97933,0.00724956825,22.5414127,58.2928913,0.058075896,,,,,,,,,,,,,,,,
2026-06-16 13:12:51.909,104,17.5043313,71.1054484,30.3339091,36.414382,16.3424775,54.7711153,19.4738174,42.9326638,0.00215343363,22.5162268,58.4275211,0.0585039702,,,,,,,,,,,,,,,,
2026-06-16 13:13:11.938,105,17.485248,71.8128836,30.3335477,36.4169289,16.3693571,54.7816242,19.4558825,42.9131093,0.00606904587,22.5198207,58.6305747,0.0581725525,,,,,,,,,,,,,,,,
2026-06-16 13:13:31.906,106,17.4739836,73.4962597,30.3342765,36.4154506,16.3495341,54.7891695,19.4536253,42.8735893,0.00887521645,22.5801118,58.805911,0.0576225807,,,,,,,,,,,,,,,,
2026-06-16 13:13:51.906,107,17.4634801,72.3694781,30.3406647,36.4139902,16.3513211,54.8386838,19.476512,42.8902796,0.00500658446,22.5973266,58.9614957,0.0584318719,,,,,,,,,,,,,,,,
2026-06-16 13:14:11.906,108,17.441262,71.1142035,30.3528306,36.4126485,16.3431003,54.8571669,19.4544267,42.8973013,0.00514423186,22.6176821,58.7667051,0.0578693506,,,,,,,,,,,,,,,,
2026-06-16 13:14:31.951,109,17.4225526,70.3004229,30.3676395,36.4127079,16.3639544,54.7863689,19.436248,42.9768798,0.00998401924,22.5915288,58.5264621,0.0574278008,,,,,,,,,,,,,,,,
2026-06-16 13:14:51.923,110,17.4529537,68.83037,30.3749758,36.4114256,16.3565066,54.7958685,19.4679874,43.0242978,0.00443582467,22.5797112,58.2891121,0.058827578,,,,,,,,,,,,,,,,
2026-06-16 13:15:11.906,111,17.4468693,69.2969514,30.3744721,36.4092943,16.3495718,54.7901504,19.4376893,43.0491681,0.00244942724,22.5475973,58.0482773,0.0589510299,,,,,,,,,,,,,,,,
2026-06-16 13:15:31.906,112,17.480991,70.5204331,30.3814826,36.405673,16.3204123,54.8137337,19.4269422,43.0955271,0.0042355361,22.514612,58.1864139,0.0580801848,,,,,,,,,,,,,,,,
2026-06-16 13:15:51.913,113,17.4848071,69.2608402,30.3819092,36.4065397,16.3543163,54.7687972,19.4136504,43.1386998,0.00893397803,22.5264824,58.4348434,0.0591174709,,,,,,,,,,,,,,,,
2026-06-16 13:16:11.958,114,17.4667999,69.0392787,30.3710173,36.4019032,16.352803,54.8185471,19.4293789,43.1858441,0.00523238457,22.5358682,58.3038972,0.0577083594,,,,,,,,,,,,,,,,
2026-06-16 13:16:31.906,115,17.4573874,69.8994953,30.361435,36.4012027,16.3588458,54.8550002,19.4087841,43.155731,0.00380759266,22.5276302,58.2743246,0.058453193,,,,,,,,,,,,,,,,
2026-06-16 13:16:51.916,116,17.4753715,69.821694,30.3537609,36.4027284,16.3357909,54.7750793,19.4290585,43.0983021,0.00545372591,22.5221383,58.3813401,0.0583327624,,,,,,,,,,,,,,,,
2026-06-16 13:17:11.906,117,17.4892508,69.3043263,30.3492572,36.4099355,16.3397983,54.7657602,19.4436521,43.0687548,0.00548336067,22.557682,58.3281378,0.0584611095,,,,,,,,,,,,,,,,
2026-06-16 13:17:31.906,118,17.4854721,69.2960626,30.347201,36.4145364,16.3819554,54.7564829,19.4609209,43.0454198,0.00875663146,22.551163,58.1475809,0.0589803003,,,,,,,,,,,,,,,,
2026-06-16 13:17:51.919,119,17.5012217,69.528226,30.3435565,36.4152963,16.3735414,54.739637,19.4767756,42.9559649,0.00127889576,22.4826684,58.0898777,0.0576017786,,,,,,,,,,,,,,,,
2026-06-16 13:18:11.906,120,17.5053035,69.8081694,30.3427328,36.413824,16.3609872,54.7155101,19.458062,42.8763834,0.00326910382,22.4966538,58.1010118,0.0581644884,,,,,,,,,,,,,,,,
2026-06-16 13:18:31.906,121,17.5123528,68.0888808,30.3473847,36.4147798,16.3797555,54.724909,19.4879722,42.8594099,0.00864002533,22.4887547,58.1100682,0.0582158775,,,,,,,,,,,,,,,,
2026-06-16 13:18:51.946,122,17.5464561,68.5010958,30.355201,36.4161808,16.3858109,54.6835084,19.471582,42.82977,0.00430945521,22.4768483,57.9707645,0.0582464755,,,,,,,,,,,,,,,,
2026-06-16 13:19:11.916,123,17.5633583,69.3675501,30.3592484,36.4133965,16.3667648,54.7083984,19.460894,42.7753685,0.00258451199,22.4595551,58.0348772,0.0584026944,,,,,,,,,,,,,,,,
2026-06-16 13:19:31.921,124,17.5799974,68.4644129,30.3747921,36.4156822,16.3740167,54.7203208,19.4680557,42.7555722,0.00933615252,22.4592596,58.2270817,0.0575094301,,,,,,,,,,,,,,,,
2026-06-16 13:19:51.906,125,17.591804,68.1007033,30.3906856,36.416638,16.371275,54.726732,19.4683919,42.7550537,0.00587971577,22.4971579,58.1236974,0.0584260889,,,,,,,,,,,,,,,,
2026-06-16 13:20:11.906,126,17.5408713,68.9923513,30.3998591,36.4125595,16.371073,54.7435563,19.4607522,42.8056221,0.00617369145,22.4628211,58.1173455,0.0582540506,,,,,,,,,,,,,,,,
2026-06-16 13:20:31.906,127,17.5752987,70.3796951,30.4107807,36.4149341,16.3719512,54.7514916,19.4307588,42.8129917,0.00205960173,22.4680588,58.3202515,0.0570017672,,,,,,,,,,,,,,,,
2026-06-16 13:20:51.940,128,17.5231895,70.4428547,30.4088903,36.4157415,16.3739942,54.7560363,19.4691028,42.8622265,0.00469640321,22.5007208,58.5971322,0.0584122199,,,,,,,,,,,,,,,,
2026-06-16 13:21:11.906,129,17.5552872,70.0864879,30.4076873,36.4147679,16.3380104,54.7655271,19.4466896,42.9278814,0.00775703415,22.5282324,58.605691,0.057438318,,,,,,,,,,,,,,,,
2026-06-16 13:21:31.906,130,17.5844024,70.3691386,30.4025021,36.4129513,16.3516437,54.7142079,19.4658157,42.9817318,0.00833896617,22.5304811,58.7188543,0.0583671356,,,,,,,,,,,,,,,,
2026-06-16 13:21:51.922,131,17.6038227,69.7622117,30.3995331,36.413634,16.3733491,54.7255164,19.4299183,43.0062765,0.00220534616,22.5595689,58.781301,0.0579624777,,,,,,,,,,,,,,,,
2026-06-16 13:22:11.912,132,17.6328145,68.5956543,30.3957227,36.4083207,16.3846369,54.7270671,19.4635192,42.9823983,0.00292494395,22.5602267,58.4450501,0.0576156421,,,,,,,,,,,,,,,,
2026-06-16 13:22:31.906,133,17.578432,68.9069402,30.393862,36.4076024,16.3661654,54.7168107,19.4698378,42.9767285,0.00380356368,22.5532108,58.2446957,0.0583619344,,,,,,,,,,,,,,,,
2026-06-16 13:22:51.908,134,17.6263968,,,,,,,,,,,,,,,,,,,,,,,,,,,
